"vol" "age" "owner" "nuts" "species" "step0.nomgmt" "step0.finalfell" "step1.nomgmt" "step1.finalfell" "step2.nomgmt" "step2.finalfell" "step3.nomgmt" "step3.finalfell" "step4.nomgmt" "step4.finalfell" "step5.nomgmt" "step5.finalfell"
"11075" "5" "8" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 1.8014009118845 0 8.028433244674 0
"12947" "6" "8" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 7.4531907780781 0 209.025391704563 0
"14819" "7" "8" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16691" "8" "8" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 5.01789434944841 0 5.35108065456046 0
"18563" "9" "8" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"3587" "10" "8" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 83.9976821725376 0
"1819" "1" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"5563" "2" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 1.96113823148372 0 4.26136117823524 0
"7435" "3" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0.411917331788433 0 1.00123064791129 0
"9307" "4" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0.815472394509736 0 1.79848911825763 0
"11179" "5" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 3.47647655634394 0 13.8297930900847 0
"13051" "6" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 1.27452003663763 0
"14923" "7" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16795" "8" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 9.27656013665507 0
"18667" "9" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 3.71087135786167 0
"3691" "10" "9" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"155" "1" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"3899" "2" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 1.73823827817197 0 7.89433582908517 0
"5771" "3" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0.411917331788433 0
"7643" "4" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0.815472394509736 0
"9515" "5" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 3.47647655634394 0
"11387" "6" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13259" "7" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15131" "8" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17003" "9" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2027" "10" "10" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"259" "1" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4003" "2" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 1.73823827817197 0
"5875" "3" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"7747" "4" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9619" "5" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11491" "6" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13363" "7" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15235" "8" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17107" "9" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2131" "10" "11" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"363" "1" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4107" "2" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"5979" "3" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"7851" "4" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9723" "5" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11595" "6" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13467" "7" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15339" "8" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17211" "9" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2235" "10" "12" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"467" "1" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4211" "2" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6083" "3" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"7955" "4" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9827" "5" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11699" "6" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13571" "7" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15443" "8" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17315" "9" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2339" "10" "13" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"571" "1" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4315" "2" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6187" "3" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"8059" "4" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9931" "5" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11803" "6" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13675" "7" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15547" "8" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17419" "9" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2443" "10" "14" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"675" "1" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4419" "2" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6291" "3" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"8163" "4" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"10035" "5" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11907" "6" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13779" "7" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15651" "8" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17523" "9" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2547" "10" "15" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"779" "1" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4523" "2" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6395" "3" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"8267" "4" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"10139" "5" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"12011" "6" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13883" "7" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15755" "8" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17627" "9" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2651" "10" "16" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"883" "1" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4627" "2" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6499" "3" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"8371" "4" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"10243" "5" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"12115" "6" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13987" "7" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15859" "8" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17731" "9" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2755" "10" "17" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"987" "1" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4731" "2" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6603" "3" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"8475" "4" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"10347" "5" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"12219" "6" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"14091" "7" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15963" "8" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17835" "9" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2859" "10" "18" "national" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"86" "1" "1" "private" "DE7" "spruce" 6690.74018109693 0 32.7677361259699 0 102.112549832197 0 213.794975547815 0 424.177208709814 0 760.375114203098 0
"3830" "2" "1" "private" "DE7" "spruce" 3024.7746661747 0 0 0 0 0 0 0 0 0 0 0
"5702" "3" "1" "private" "DE7" "spruce" 945.151636316983 0 0 0 0 0 0 0 0 0 0 0
"7574" "4" "1" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9446" "5" "1" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11318" "6" "1" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13190" "7" "1" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15062" "8" "1" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16934" "9" "1" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"1958" "10" "1" "private" "DE7" "spruce" 0 0 109.763834687457 0 131.530723879096 0 578.9289829468 0 204.37375575129 0 522.394530284063 0
"1126" "1" "2" "private" "DE7" "spruce" 399.750473305566 0 6690.74018109693 0 32.7677361259699 0 102.112549832197 0 213.794975547815 0 424.177208709814 0
"4870" "2" "2" "private" "DE7" "spruce" 1882.90094321639 0 3024.7746661747 0 0 0 0 0 0 0 0 0
"6742" "3" "2" "private" "DE7" "spruce" 4893.30445276356 0 1104.35626891414 0 329.487748277736 0 484.125388132683 0 196.99822717212 0 226.393503485042 0
"8614" "4" "2" "private" "DE7" "spruce" 2398.50286366038 0 80.3586982113404 0 1344.9869529292 0 6.58704065223925 0 20.5268839526393 0 42.9775248971757 0
"10486" "5" "2" "private" "DE7" "spruce" 399.750473305566 0 0 0 0 0 0 0 0 0 0 0
"12358" "6" "2" "private" "DE7" "spruce" 399.750473305566 0 0 0 0 0 0 0 0 0 0 0
"14230" "7" "2" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16102" "8" "2" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17974" "9" "2" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2998" "10" "2" "private" "DE7" "spruce" 0 0 0 0 109.763834687457 0 131.530723879096 0 578.9289829468 0 204.37375575129 0
"1230" "1" "3" "private" "DE7" "spruce" 0 0 36.0933136033986 0 668.548866504622 0 500.25762040907 0 312.45260181894 0 231.211088320034 0
"4974" "2" "3" "private" "DE7" "spruce" 186.580428330347 0 73.8862429226521 0 1194.16478579498 0 76.826040241626 0 71.234282077717 0 71.0706013092993 0
"6846" "3" "3" "private" "DE7" "spruce" 1998.75239035482 0 5823.94058231504 0 3914.68416649121 0 839.691248404981 0 691.330379927231 0 368.032705653824 0
"8718" "4" "3" "private" "DE7" "spruce" 2669.84332938361 0 801.896791341244 0 1135.18294197919 0 700.304952589684 0 44.5862983395336 0 41.4254224937436 0
"10590" "5" "3" "private" "DE7" "spruce" 1955.89427427003 0 2784.22700442992 0 79.8887643036717 0 1337.12153215183 0 6.5485199466706 0 20.4068436956063 0
"12462" "6" "3" "private" "DE7" "spruce" 262.062890043449 0 399.750473305566 0 0 0 0 0 0 0 0 0
"14334" "7" "3" "private" "DE7" "spruce" 399.750473305566 0 0 0 0 0 0 0 0 0 0 0
"16206" "8" "3" "private" "DE7" "spruce" 399.750473305566 0 0 0 0 0 0 0 0 0 0 0
"18078" "9" "3" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"3102" "10" "3" "private" "DE7" "spruce" 0 0 0 0 0 0 109.763834687457 0 131.530723879096 0 578.9289829468 0
"1334" "1" "4" "private" "DE7" "spruce" 0 0 278.066332294705 0 1825.72709931393 0 742.917043149096 0 853.772110600372 0 656.97041717986 0
"5078" "2" "4" "private" "DE7" "spruce" 399.750473305566 0 385.568765147872 0 598.685556841338 0 316.667421166476 0 130.597630600219 0 84.5967542070942 0
"6950" "3" "4" "private" "DE7" "spruce" 561.020978742535 0 493.972426867037 0 1323.78665169319 0 1053.60201203747 0 374.576855546208 0 220.186048197367 0
"8822" "4" "4" "private" "DE7" "spruce" 1661.93690084482 0 202.565856321017 0 531.599824825151 0 362.335845794236 0 81.5589968800412 0 62.6782792061462 0
"10694" "5" "4" "private" "DE7" "spruce" 1382.37044853116 0 479.287645672588 0 1235.84960614993 0 1147.46775802525 0 205.232157959816 0 162.088976904695 0
"12566" "6" "4" "private" "DE7" "spruce" 1181.93464631672 0 4848.92874912857 0 3955.73877499462 0 1204.86101967544 0 2020.3052537773 0 50.7051139308579 0
"14438" "7" "4" "private" "DE7" "spruce" 0 0 3.35924767483669 0 0 0 0 0 0 0 0 0
"16310" "8" "4" "private" "DE7" "spruce" 0 0 399.750473305566 0 0 0 0 0 0 0 0 0
"18182" "9" "4" "private" "DE7" "spruce" 399.750520959536 0 0 0 0 0 0 0 0 0 0 0
"3206" "10" "4" "private" "DE7" "spruce" 0 0 396.391225630729 0 0 0 0 0 109.763834687457 0 131.530723879096 0
"1438" "1" "5" "private" "DE7" "spruce" 0 0 35.4123076863534 0 636.551956814473 0 414.23573244582 0 227.162831440007 0 193.739500306734 0
"5182" "2" "5" "private" "DE7" "spruce" 0 0 491.201193041995 0 1388.09584041431 0 1531.98043550871 0 570.668628944951 0 445.607744491201 0
"7054" "3" "5" "private" "DE7" "spruce" 561.93359992048 0 169.435767224634 0 155.229349073617 0 292.5158709433 0 261.41301791618 0 120.540827342896 0
"8926" "4" "5" "private" "DE7" "spruce" 558.111739619376 0 2361.52372559746 0 781.878214046238 0 1995.1262464021 0 1519.84104401188 0 525.070371706401 0
"10798" "5" "5" "private" "DE7" "spruce" 2753.12855384515 0 1382.37044853116 0 479.287645672588 0 1235.84960614993 0 1147.46775802525 0 205.232157959816 0
"12670" "6" "5" "private" "DE7" "spruce" 1100.93058463315 0 1181.93464631672 0 4848.92874912857 0 3955.73877499462 0 1204.86101967544 0 2020.3052537773 0
"14542" "7" "5" "private" "DE7" "spruce" 193.211138710227 0 0 0 3.35924767483669 0 0 0 0 0 0 0
"16414" "8" "5" "private" "DE7" "spruce" 0 0 0 0 399.750473305566 0 0 0 0 0 0 0
"18286" "9" "5" "private" "DE7" "spruce" 0 0 399.750520959536 0 0 0 0 0 0 0 0 0
"3310" "10" "5" "private" "DE7" "spruce" 118.716983103609 0 0 0 396.391225630729 0 0 0 0 0 109.763834687457 0
"1542" "1" "6" "private" "DE7" "spruce" 0 0 0 0 0.169436878882074 0 3.04570314265298 0 1.98198915045847 0 1.08690349971295 0
"5286" "2" "6" "private" "DE7" "spruce" 352.280578757531 0 612.41192797843 0 1696.02957768384 0 2115.29760084423 0 1636.60481610762 0 983.307435666396 0
"7158" "3" "6" "private" "DE7" "spruce" 0 0 167.714256769186 0 816.12691292758 0 868.837130460398 0 785.819761556826 0 551.276131468435 0
"9030" "4" "6" "private" "DE7" "spruce" 110.694036676334 0 132.645391030614 0 561.259002047826 0 185.827557598433 0 474.177986813055 0 361.21782660372 0
"10902" "5" "6" "private" "DE7" "spruce" 1130.87695585433 0 3048.45225463029 0 2631.96596252443 0 893.016924854006 0 2291.56663339409 0 1951.68857952032 0
"12774" "6" "6" "private" "DE7" "spruce" 1024.85580790093 0 1100.93058463315 0 1181.93464631672 0 4848.92874912857 0 3955.73877499462 0 1204.86101967544 0
"14646" "7" "6" "private" "DE7" "spruce" 1042.91511374671 0 1.62362301437166 0 0 0 0.0282289720574512 0 0 0 0 0
"16518" "8" "6" "private" "DE7" "spruce" 357.319211699596 0 174.955579922471 0 52.7530884762714 0 448.08045533904 0 91.0735429322148 0 81.3898050504202 0
"18390" "9" "6" "private" "DE7" "spruce" 276.082083384271 0 191.587515695855 0 399.750520959536 0 3.33101870277924 0 0 0 0 0
"3414" "10" "6" "private" "DE7" "spruce" 844.634865891471 0 118.716983103609 0 0 0 396.391225630729 0 0 0 0 0
"1646" "1" "7" "private" "DE7" "spruce" 0 0 0 0 0 0 0.169436878882074 0 3.04570314265298 0 1.98198915045847 0
"5390" "2" "7" "private" "DE7" "spruce" 0 0 131.852355552832 0 118.431382336059 0 307.290171423843 0 389.012472784796 0 342.437589687454 0
"7262" "3" "7" "private" "DE7" "spruce" 0 0 121.903543382371 0 423.444766452476 0 1526.82875672683 0 1737.45616793232 0 1403.05085802361 0
"9134" "4" "7" "private" "DE7" "spruce" 0 0 0.930201988876756 0 1.11466715151776 0 4.71646220208257 0 1.56157611427255 0 3.98468896481559 0
"11006" "5" "7" "private" "DE7" "spruce" 1090.34091645908 0 9.50316769625487 0 25.6172458372293 0 22.1173610296171 0 7.50434390633618 0 19.2568624654966 0
"12878" "6" "7" "private" "DE7" "spruce" 982.474106423673 0 1834.57753751603 0 3788.97968464888 0 3432.36452495499 0 4259.91328940556 0 5025.13383072018 0
"14750" "7" "7" "private" "DE7" "spruce" 399.750473305566 0 1042.91511374671 0 1.62362301437166 0 0 0 0.0282289720574512 0 0 0
"16622" "8" "7" "private" "DE7" "spruce" 24.5359762570878 0 357.319211699596 0 174.955579922471 0 52.7530884762714 0 448.08045533904 0 91.0735429322148 0
"18494" "9" "7" "private" "DE7" "spruce" 0 0 276.082083384271 0 191.587515695855 0 399.750520959536 0 3.33101870277924 0 0 0
"3518" "10" "7" "private" "DE7" "spruce" 0 0 1156.28692443444 0 453.502891880941 0 359.418722856546 0 1870.91926630141 0 1202.91471520304 0
"1750" "1" "8" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 0.00319692224305799 0 0.0574660970311883 0
"5494" "2" "8" "private" "DE7" "spruce" 0 0 0 0 131.852355552832 0 118.431382336059 0 307.456411380482 0 392.000709830418 0
"7366" "3" "8" "private" "DE7" "spruce" 0 0 0 0 1.02439952422161 0 3.55835938195358 0 12.830493754007 0 14.6004719994313 0
"9238" "4" "8" "private" "DE7" "spruce" 665.970234037032 0 0 0 121.809345847027 0 421.00107422204 0 1518.71472517491 0 1724.41727204716 0
"11110" "5" "8" "private" "DE7" "spruce" 395.304691489787 0 1256.48148224422 0 9.50316769625487 0 56.0052010379675 0 154.443349685193 0 410.89992845273 0
"12982" "6" "8" "private" "DE7" "spruce" 836.589587622542 0 982.474106423673 0 1834.57753751603 0 3788.97968464888 0 3432.36452495499 0 4259.91328940556 0
"14854" "7" "8" "private" "DE7" "spruce" 799.500898957162 0 399.750473305566 0 1042.91511374671 0 1.62362301437166 0 0 0 0.0282289720574512 0
"16726" "8" "8" "private" "DE7" "spruce" 0 0 24.5359762570878 0 357.319211699596 0 174.955579922471 0 52.7530884762714 0 448.08045533904 0
"18598" "9" "8" "private" "DE7" "spruce" 0 0 0 0 276.082083384271 0 191.587515695855 0 399.750520959536 0 3.33101870277924 0
"3622" "10" "8" "private" "DE7" "spruce" 447.924824577441 0 0 0 1156.28692443444 0 453.502891880941 0 359.418722856546 0 1870.91926630141 0
"1854" "1" "9" "private" "DE7" "spruce" 399.750425651596 0 0 0 0 0 0 0 0 0 0.00319692224305799 0
"5598" "2" "9" "private" "DE7" "spruce" 0 0 0 0 0 0 54.8278140356381 0 49.2470064678001 0 127.848781135193 0
"7470" "3" "9" "private" "DE7" "spruce" 0 0 0 0 0 0 10.8896117382465 0 12.4194124488242 0 35.8344266918272 0
"9342" "4" "9" "private" "DE7" "spruce" 86.5825098617674 0 1.40797089648421 0 0 0 22.6439681451304 0 20.9978399631591 0 55.4120458082856 0
"11214" "5" "9" "private" "DE7" "spruce" 115.575554479572 0 334.592854912319 0 7.34784492540478 0 60.8314844815713 0 210.383020058549 0 758.655133384761 0
"13086" "6" "9" "private" "DE7" "spruce" 263.704342950848 0 276.313268233199 0 871.191161562421 0 14.2985749428456 0 54.6341199275238 0 121.057493795825 0
"14958" "7" "9" "private" "DE7" "spruce" 432.120826252581 0 799.500898957162 0 399.750473305566 0 1042.91511374671 0 1.62362301437166 0 0 0
"16830" "8" "9" "private" "DE7" "spruce" 775.264882102925 0 536.739450661726 0 895.788235407644 0 1273.62741587674 0 2078.4826155885 0 1808.6593047287 0
"18702" "9" "9" "private" "DE7" "spruce" 62.2030962552933 0 416.529836875359 0 489.164323029508 0 1189.50043539647 0 2078.08372999361 0 2108.69150806793 0
"3726" "10" "9" "private" "DE7" "spruce" 46.7680439006753 0 447.924824577441 0 0 0 1156.28692443444 0 453.502891880941 0 359.418722856546 0
"190" "1" "10" "private" "DE7" "spruce" 0 0 399.750425651596 0 0 0 0 0 0 0 0 0
"3934" "2" "10" "private" "DE7" "spruce" 0 0 166.140565785137 0 0 0 30.3879552007381 0 132.557329643068 0 403.603377822629 0
"5806" "3" "10" "private" "DE7" "spruce" 73.6434026843093 0 0 0 0 0 0 0 10.8896117382465 0 12.4194124488242 0
"7678" "4" "10" "private" "DE7" "spruce" 0 0 86.5825098617674 0 1.40797089648421 0 0 0 22.6439681451304 0 20.9978399631591 0
"9550" "5" "10" "private" "DE7" "spruce" 894.564558591294 0 115.575554479572 0 334.592854912319 0 7.34784492540478 0 60.8314844815713 0 210.383020058549 0
"11422" "6" "10" "private" "DE7" "spruce" 237.772648928188 0 263.704342950848 0 276.313268233199 0 871.191161562421 0 14.2985749428456 0 54.6341199275238 0
"13294" "7" "10" "private" "DE7" "spruce" 0 0 432.120826252581 0 799.500898957162 0 399.750473305566 0 1042.91511374671 0 1.62362301437166 0
"15166" "8" "10" "private" "DE7" "spruce" 0 0 775.264882102925 0 536.739450661726 0 895.788235407644 0 1273.62741587674 0 2078.4826155885 0
"17038" "9" "10" "private" "DE7" "spruce" 0 0 62.2030962552933 0 416.529836875359 0 489.164323029508 0 1189.50043539647 0 2078.08372999361 0
"2062" "10" "10" "private" "DE7" "spruce" 92.0557172257751 0 46.7680439006753 0 447.924824577441 0 0 0 1156.28692443444 0 453.502891880941 0
"294" "1" "11" "private" "DE7" "spruce" 0 0 0 0 399.750425651596 0 0 0 0 0 0 0
"4038" "2" "11" "private" "DE7" "spruce" 0 0 0 0 166.140565785137 0 0 0 30.3879552007381 0 132.557329643068 0
"5910" "3" "11" "private" "DE7" "spruce" 235.026282139097 0 73.6434026843093 0 0 0 0 0 0 0 10.8896117382465 0
"7782" "4" "11" "private" "DE7" "spruce" 0 0 0 0 86.5825098617674 0 1.40797089648421 0 0 0 22.6439681451304 0
"9654" "5" "11" "private" "DE7" "spruce" 500.065427679279 0 894.564558591294 0 115.575554479572 0 334.592854912319 0 7.34784492540478 0 60.8314844815713 0
"11526" "6" "11" "private" "DE7" "spruce" 40.237165609405 0 237.772648928188 0 263.704342950848 0 276.313268233199 0 871.191161562421 0 14.2985749428456 0
"13398" "7" "11" "private" "DE7" "spruce" 0 0 0 0 432.120826252581 0 799.500898957162 0 399.750473305566 0 1042.91511374671 0
"15270" "8" "11" "private" "DE7" "spruce" 0 0 0 0 775.264882102925 0 536.739450661726 0 895.788235407644 0 1273.62741587674 0
"17142" "9" "11" "private" "DE7" "spruce" 0 0 0 0 62.2030962552933 0 416.529836875359 0 489.164323029508 0 1189.50043539647 0
"2166" "10" "11" "private" "DE7" "spruce" 0 0 92.0557172257751 0 46.7680439006753 0 447.924824577441 0 0 0 1156.28692443444 0
"398" "1" "12" "private" "DE7" "spruce" 0 0 0 0 0 0 399.750425651596 0 0 0 0 0
"4142" "2" "12" "private" "DE7" "spruce" 0 0 0 0 0 0 166.140565785137 0 0 0 30.3879552007381 0
"6014" "3" "12" "private" "DE7" "spruce" 0 0 235.026282139097 0 73.6434026843093 0 0 0 0 0 0 0
"7886" "4" "12" "private" "DE7" "spruce" 112.936498473995 0 0 0 0 0 86.5825098617674 0 1.40797089648421 0 0 0
"9758" "5" "12" "private" "DE7" "spruce" 289.280731952154 0 500.065427679279 0 894.564558591294 0 115.575554479572 0 334.592854912319 0 7.34784492540478 0
"11630" "6" "12" "private" "DE7" "spruce" 56.4283703101072 0 40.237165609405 0 237.772648928188 0 263.704342950848 0 276.313268233199 0 871.191161562421 0
"13502" "7" "12" "private" "DE7" "spruce" 0 0 0 0 0 0 432.120826252581 0 799.500898957162 0 399.750473305566 0
"15374" "8" "12" "private" "DE7" "spruce" 0 0 0 0 0 0 775.264882102925 0 536.739450661726 0 895.788235407644 0
"17246" "9" "12" "private" "DE7" "spruce" 0 0 0 0 0 0 62.2030962552933 0 416.529836875359 0 489.164323029508 0
"2270" "10" "12" "private" "DE7" "spruce" 194.879111051887 0 0 0 92.0557172257751 0 46.7680439006753 0 447.924824577441 0 0 0
"502" "1" "13" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 359.775383086436 39.9750425651596 0 0
"4246" "2" "13" "private" "DE7" "spruce" 0 0 0 0 0 0 0 0 149.526509206623 16.6140565785137 0 0
"6118" "3" "13" "private" "DE7" "spruce" 0 0 0 0 211.523653925187 23.5026282139097 66.2790624158784 7.36434026843093 0 0 0 0
"7990" "4" "13" "private" "DE7" "spruce" 0 0 101.642848626596 11.2936498473995 0 0 0 0 77.9242588755907 8.65825098617674 1.26717380683579 0.140797089648421
