vol age owner nuts species area
5 8 communal DEE beech 0
5 8 communal DEE spruce 0
5 8 communal DEF beech 96.9163846558694
5 8 communal DEF spruce 0
5 8 communal DEG beech 357.094631945317
5 8 communal DEG spruce 461.295143449776
5 8 land DE1 beech 1430.81435882541
5 8 land DE1 spruce 1450.6533904827
5 8 land DE2 beech 1757.45409388372
5 8 land DE2 spruce 5522.15632135334
5 8 land DE3_4 beech 510.223628652378
5 8 land DE3_4 spruce 0
5 8 land DE7 beech 554.652633250798
5 8 land DE7 spruce 1874.43969493321
5 8 land DE8 beech 555.638241833267
5 8 land DE8 spruce 88.5986871482557
5 8 land DE9_5_6 beech 1274.2092946533
5 8 land DE9_5_6 spruce 1021.47899052233
5 8 land DEA beech 327.514414867193
5 8 land DEA spruce 436.830870670477
5 8 land DEB beech 504.342995874177
5 8 land DEB spruce 1075.00335852399
5 8 land DEC beech 335.720334240152
5 8 land DEC spruce 344.448987817581
5 8 land DED beech 44.4987362210043
5 8 land DED spruce 3971.43380934831
5 8 land DEE beech 0
5 8 land DEE spruce 797.613785474429
5 8 land DEF beech 82.0391309003938
5 8 land DEF spruce 19.5700618207756
5 8 land DEG beech 393.649514228153
5 8 land DEG spruce 1889.40676558015
5 8 national DE1 beech 11.6484015485275
5 8 national DE1 spruce 0
5 8 national DE2 beech 452.44720418853
5 8 national DE2 spruce 374.566679823762
5 8 national DE3_4 beech 0
5 8 national DE3_4 spruce 0
5 8 national DE7 beech 0
5 8 national DE7 spruce 0
5 8 national DE8 beech 61.6177555918616
5 8 national DE8 spruce 0
5 8 national DE9_5_6 beech 0
5 8 national DE9_5_6 spruce 0
5 8 national DEA beech 0
5 8 national DEA spruce 0
5 8 national DEB beech 41.8868076055053
5 8 national DEB spruce 0
5 8 national DEC beech 0
5 8 national DEC spruce 0
5 8 national DED beech 0
5 8 national DED spruce 0
5 8 national DEE beech 0
5 8 national DEE spruce 0
5 8 national DEF beech 0
5 8 national DEF spruce 0
5 8 national DEG beech 0
5 8 national DEG spruce 127.995095211097
5 8 private DE1 beech 1016.56754954381
5 8 private DE1 spruce 2035.44818689791
5 8 private DE2 beech 1529.50031368805
5 8 private DE2 spruce 8633.02344964924
5 8 private DE3_4 beech 51.1979073681124
5 8 private DE3_4 spruce 0
5 8 private DE7 beech 519.041726954752
5 8 private DE7 spruce 395.304691489787
5 8 private DE8 beech 225.924727046182
5 8 private DE8 spruce 119.365615554503
5 8 private DE9_5_6 beech 1106.61923678641
5 8 private DE9_5_6 spruce 83.6269009789556
5 8 private DEA beech 1268.15408706204
5 8 private DEA spruce 3717.66938766207
5 8 private DEB beech 627.067991932583
5 8 private DEB spruce 627.3134463465
5 8 private DEC beech 0
5 8 private DEC spruce 0
5 8 private DED beech 98.1906180515162
5 8 private DED spruce 1814.62770681446
5 8 private DEE beech 0
5 8 private DEE spruce 32.5800597423512
5 8 private DEF beech 138.414241194273
5 8 private DEF spruce 71.1656671605929
5 8 private DEG beech 772.019062288996
5 8 private DEG spruce 1421.06257815016
5 9 communal DE1 beech 2472.69112296458
5 9 communal DE1 spruce 2277.91412687757
5 9 communal DE2 beech 329.317913066811
5 9 communal DE2 spruce 337.94125004555
5 9 communal DE3_4 beech 0
5 9 communal DE3_4 spruce 0
5 9 communal DE7 beech 697.698676095727
5 9 communal DE7 spruce 0
5 9 communal DE8 beech 0
5 9 communal DE8 spruce 0
5 9 communal DE9_5_6 beech 172.240685032882
5 9 communal DE9_5_6 spruce 623.173838656546
5 9 communal DEA beech 379.666122857372
5 9 communal DEA spruce 1086.21164518467
5 9 communal DEB beech 513.761981082799
5 9 communal DEB spruce 1443.33405860508
5 9 communal DEC beech 0
5 9 communal DEC spruce 395.413846153846
5 9 communal DED beech 0
5 9 communal DED spruce 543.314340252939
5 9 communal DEE beech 0
5 9 communal DEE spruce 0
5 9 communal DEF beech 0
5 9 communal DEF spruce 0
5 9 communal DEG beech 60.5509222670166
5 9 communal DEG spruce 352.046539100266
5 9 land DE1 beech 1329.88678015551
5 9 land DE1 spruce 1439.45733570131
5 9 land DE2 beech 1948.63038359651
5 9 land DE2 spruce 2433.36811815105
5 9 land DE3_4 beech 414.07029107084
5 9 land DE3_4 spruce 0
5 9 land DE7 beech 780.294842022464
5 9 land DE7 spruce 2480.74583623231
5 9 land DE8 beech 397.253796020749
5 9 land DE8 spruce 84.0188816354227
5 9 land DE9_5_6 beech 614.906351566282
5 9 land DE9_5_6 spruce 1369.95609993068
5 9 land DEA beech 725.837985326922
5 9 land DEA spruce 398.361893629456
5 9 land DEB beech 615.495646516773
5 9 land DEB spruce 181.639108566171
5 9 land DEC beech 70.0684901579756
5 9 land DEC spruce 0
5 9 land DED beech 0
5 9 land DED spruce 3155.91724090171
5 9 land DEE beech 0
5 9 land DEE spruce 797.613809245173
5 9 land DEF beech 192.573971102898
5 9 land DEF spruce 128.117491851702
5 9 land DEG beech 723.237754589491
5 9 land DEG spruce 1256.97805728966
5 9 national DE1 beech 100.024144587751
5 9 national DE1 spruce 0
5 9 national DE2 beech 0
5 9 national DE2 spruce 0
5 9 national DE3_4 beech 0
5 9 national DE3_4 spruce 0
5 9 national DE7 beech 0
5 9 national DE7 spruce 0
5 9 national DE8 beech 175.650069143742
5 9 national DE8 spruce 0
5 9 national DE9_5_6 beech 0
5 9 national DE9_5_6 spruce 0
5 9 national DEA beech 0
5 9 national DEA spruce 0
5 9 national DEB beech 0
5 9 national DEB spruce 0
5 9 national DEC beech 0
5 9 national DEC spruce 0
5 9 national DED beech 0
5 9 national DED spruce 0
5 9 national DEE beech 0
5 9 national DEE spruce 0
5 9 national DEF beech 0
5 9 national DEF spruce 0
5 9 national DEG beech 0
5 9 national DEG spruce 400.388811578068
5 9 private DE1 beech 1246.32777231664
5 9 private DE1 spruce 1917.52412091895
5 9 private DE2 beech 2147.27443326593
5 9 private DE2 spruce 6434.44150446708
5 9 private DE3_4 beech 200.843214516113
5 9 private DE3_4 spruce 0
5 9 private DE7 beech 457.013133580561
5 9 private DE7 spruce 115.575554479572
5 9 private DE8 beech 128.199727382797
5 9 private DE8 spruce 15.0862602482294
5 9 private DE9_5_6 beech 1251.49903700521
5 9 private DE9_5_6 spruce 147.07048527827
5 9 private DEA beech 1128.02022290659
5 9 private DEA spruce 2950.95244344172
5 9 private DEB beech 1328.05864036277
5 9 private DEB spruce 241.438383820475
5 9 private DEC beech 0
5 9 private DEC spruce 0
5 9 private DED beech 51.0807062800493
5 9 private DED spruce 1045.21033022065
5 9 private DEE beech 0
5 9 private DEE spruce 0
5 9 private DEF beech 231.451175941512
5 9 private DEF spruce 10.5731012383194
5 9 private DEG beech 86.6223550048498
5 9 private DEG spruce 3454.97995741092
5 10 communal DE1 beech 1849.17777237394
5 10 communal DE1 spruce 1155.90713658303
5 10 communal DE2 beech 1038.89569447219
5 10 communal DE2 spruce 484.398320338694
5 10 communal DE3_4 beech 49.9546702423371
5 10 communal DE3_4 spruce 0
5 10 communal DE7 beech 1331.57605220934
5 10 communal DE7 spruce 1921.06927724591
5 10 communal DE8 beech 54.3946171224634
5 10 communal DE8 spruce 30.1654532034208
5 10 communal DE9_5_6 beech 462.522021799119
5 10 communal DE9_5_6 spruce 0
5 10 communal DEA beech 0
5 10 communal DEA spruce 0
5 10 communal DEB beech 1059.45756954557
5 10 communal DEB spruce 635.895329916472
5 10 communal DEC beech 0
5 10 communal DEC spruce 0
5 10 communal DED beech 0
5 10 communal DED spruce 319.027350806552
5 10 communal DEE beech 0
5 10 communal DEE spruce 0
5 10 communal DEF beech 99.5505050505051
5 10 communal DEF spruce 56.4273088107808
5 10 communal DEG beech 363.99029895696
5 10 communal DEG spruce 304.998843230147
5 10 land DE1 beech 908.188320207723
5 10 land DE1 spruce 682.904921408224
5 10 land DE2 beech 1114.08888395665
5 10 land DE2 spruce 2159.66556506188
5 10 land DE3_4 beech 514.164025458657
5 10 land DE3_4 spruce 0
5 10 land DE7 beech 1110.78457081959
5 10 land DE7 spruce 1125.12309639123
5 10 land DE8 beech 342.868613376956
5 10 land DE8 spruce 20.9164567119933
5 10 land DE9_5_6 beech 1480.8932986107
5 10 land DE9_5_6 spruce 901.580896630017
5 10 land DEA beech 0
5 10 land DEA spruce 864.011437707558
5 10 land DEB beech 1113.75644389945
5 10 land DEB spruce 505.463474796916
5 10 land DEC beech 0
5 10 land DEC spruce 0
5 10 land DED beech 0
5 10 land DED spruce 1606.24990609602
5 10 land DEE beech 0
5 10 land DEE spruce 0
5 10 land DEF beech 299.316332717887
5 10 land DEF spruce 142.137797208973
5 10 land DEG beech 349.111590507765
5 10 land DEG spruce 774.388532996194
5 10 national DE1 beech 133.631901982867
5 10 national DE1 spruce 0
5 10 national DE2 beech 343.684592429588
5 10 national DE2 spruce 0
5 10 national DE3_4 beech 0
5 10 national DE3_4 spruce 0
5 10 national DE7 beech 0
5 10 national DE7 spruce 0
5 10 national DE8 beech 0
5 10 national DE8 spruce 0
5 10 national DE9_5_6 beech 0
5 10 national DE9_5_6 spruce 0
5 10 national DEA beech 0
5 10 national DEA spruce 0
5 10 national DEB beech 0
5 10 national DEB spruce 0
5 10 national DEC beech 0
5 10 national DEC spruce 0
5 10 national DED beech 0
5 10 national DED spruce 0
5 10 national DEE beech 0
5 10 national DEE spruce 0
5 10 national DEF beech 0
5 10 national DEF spruce 10.8337029421495
5 10 national DEG beech 0
5 10 national DEG spruce 0
5 10 private DE1 beech 1033.59696034768
5 10 private DE1 spruce 718.777158840912
5 10 private DE2 beech 939.441447090663
5 10 private DE2 spruce 5419.33136025318
5 10 private DE3_4 beech 0
5 10 private DE3_4 spruce 0
5 10 private DE7 beech 399.629289260059
5 10 private DE7 spruce 894.564558591294
5 10 private DE8 beech 187.704770543122
5 10 private DE8 spruce 181.98881573912
5 10 private DE9_5_6 beech 589.914707110358
5 10 private DE9_5_6 spruce 198.853587139369
5 10 private DEA beech 644.262393462957
5 10 private DEA spruce 1137.57630354229
5 10 private DEB beech 364.353500956143
5 10 private DEB spruce 115.720212741306
5 10 private DEC beech 0
5 10 private DEC spruce 0
5 10 private DED beech 85.6256579635616
5 10 private DED spruce 229.760611812541
5 10 private DEE beech 152.083935749677
5 10 private DEE spruce 0
5 10 private DEF beech 254.452398714243
5 10 private DEF spruce 123.105310539969
5 10 private DEG beech 162.424304099118
5 10 private DEG spruce 919.569618489619
5 11 communal DE1 beech 1241.76867779972
5 11 communal DE1 spruce 1064.05466026961
5 11 communal DE2 beech 328.523679127826
5 11 communal DE2 spruce 199.801615858007
5 11 communal DE3_4 beech 0
5 11 communal DE3_4 spruce 0
5 11 communal DE7 beech 1949.12667786155
5 11 communal DE7 spruce 39.2144637609444
5 11 communal DE8 beech 35.9906277774648
5 11 communal DE8 spruce 0
5 11 communal DE9_5_6 beech 277.004658295721
5 11 communal DE9_5_6 spruce 0
5 11 communal DEA beech 398.361893629456
5 11 communal DEA spruce 796.723763514694
5 11 communal DEB beech 989.14446918069
5 11 communal DEB spruce 165.45927056558
5 11 communal DEC beech 131.853288268997
5 11 communal DEC spruce 0
5 11 communal DED beech 0
5 11 communal DED spruce 171.294932579263
5 11 communal DEE beech 0
5 11 communal DEE spruce 0
5 11 communal DEF beech 17.297672935357
5 11 communal DEF spruce 0
5 11 communal DEG beech 567.631895387493
5 11 communal DEG spruce 48.7722010452465
5 11 land DE1 beech 858.416815195822
5 11 land DE1 spruce 525.745524194415
5 11 land DE2 beech 2001.63446244985
5 11 land DE2 spruce 1349.1493148134
5 11 land DE3_4 beech 281.851043729692
5 11 land DE3_4 spruce 0
5 11 land DE7 beech 817.108468995091
5 11 land DE7 spruce 2652.395257183
5 11 land DE8 beech 377.824681221207
5 11 land DE8 spruce 0
5 11 land DE9_5_6 beech 1185.94090263882
5 11 land DE9_5_6 spruce 943.98443786353
5 11 land DEA beech 300.837523452459
5 11 land DEA spruce 0
5 11 land DEB beech 652.565673144361
5 11 land DEB spruce 523.881566371013
5 11 land DEC beech 0
5 11 land DEC spruce 0
5 11 land DED beech 343.34621998975
5 11 land DED spruce 297.891480815363
5 11 land DEE beech 574.222823865655
5 11 land DEE spruce 0
5 11 land DEF beech 122.776179369125
5 11 land DEF spruce 73.5607821941376
5 11 land DEG beech 688.076878358747
5 11 land DEG spruce 178.490411293306
5 11 national DE1 beech 0
5 11 national DE1 spruce 0
5 11 national DE2 beech 0
5 11 national DE2 spruce 0
5 11 national DE3_4 beech 0
5 11 national DE3_4 spruce 0
5 11 national DE7 beech 0
5 11 national DE7 spruce 0
5 11 national DE8 beech 37.2690897660676
5 11 national DE8 spruce 0
5 11 national DE9_5_6 beech 0
5 11 national DE9_5_6 spruce 0
5 11 national DEA beech 0
5 11 national DEA spruce 0
5 11 national DEB beech 66.3324127661877
5 11 national DEB spruce 0
5 11 national DEC beech 0
5 11 national DEC spruce 0
5 11 national DED beech 199.445623916811
5 11 national DED spruce 0
5 11 national DEE beech 0
5 11 national DEE spruce 0
5 11 national DEF beech 0
5 11 national DEF spruce 0
5 11 national DEG beech 0
5 11 national DEG spruce 54.8904825093983
5 11 private DE1 beech 1056.99050352838
5 11 private DE1 spruce 1047.21458536478
5 11 private DE2 beech 1145.68678855997
5 11 private DE2 spruce 3322.61464302378
5 11 private DE3_4 beech 0
5 11 private DE3_4 spruce 0
5 11 private DE7 beech 1087.55872281973
5 11 private DE7 spruce 500.065427679279
5 11 private DE8 beech 99.9742848513613
5 11 private DE8 spruce 0
5 11 private DE9_5_6 beech 360.076935500657
5 11 private DE9_5_6 spruce 23.8693932654959
5 11 private DEA beech 2129.86523230564
5 11 private DEA spruce 398.361893629456
5 11 private DEB beech 325.439838952913
5 11 private DEB spruce 188.565683892736
5 11 private DEC beech 147.392213648145
5 11 private DEC spruce 0
5 11 private DED beech 0
5 11 private DED spruce 214.229273583353
5 11 private DEE beech 290.379294948281
5 11 private DEE spruce 0
5 11 private DEF beech 176.446152109164
5 11 private DEF spruce 153.463265867847
5 11 private DEG beech 906.580510927495
5 11 private DEG spruce 999.487329582622
5 12 communal DE1 beech 1310.14203600377
5 12 communal DE1 spruce 345.456123786957
5 12 communal DE2 beech 699.993986889163
5 12 communal DE2 spruce 55.3064082431613
5 12 communal DE3_4 beech 0
5 12 communal DE3_4 spruce 0
5 12 communal DE7 beech 885.635449588186
5 12 communal DE7 spruce 514.792291408538
5 12 communal DE8 beech 126.193518938164
5 12 communal DE8 spruce 0
5 12 communal DE9_5_6 beech 0
5 12 communal DE9_5_6 spruce 0
5 12 communal DEA beech 140.589450424572
5 12 communal DEA spruce 398.361893629456
5 12 communal DEB beech 816.875685991664
5 12 communal DEB spruce 141.978593416831
5 12 communal DEC beech 0
5 12 communal DEC spruce 0
5 12 communal DED beech 0
5 12 communal DED spruce 0
5 12 communal DEE beech 0
5 12 communal DEE spruce 0
5 12 communal DEF beech 0
5 12 communal DEF spruce 0
5 12 communal DEG beech 134.562319707645
5 12 communal DEG spruce 0
5 12 land DE1 beech 1078.24439104732
5 12 land DE1 spruce 409.641685142645
5 12 land DE2 beech 195.668120603006
5 12 land DE2 spruce 1504.93676951242
5 12 land DE3_4 beech 721.940408346249
5 12 land DE3_4 spruce 0
5 12 land DE7 beech 399.750449478581
5 12 land DE7 spruce 268.062396786376
5 12 land DE8 beech 143.300283108259
5 12 land DE8 spruce 0
5 12 land DE9_5_6 beech 728.683380366427
5 12 land DE9_5_6 spruce 591.946871004451
5 12 land DEA beech 280.211347662518
5 12 land DEA spruce 0
5 12 land DEB beech 373.389058978808
5 12 land DEB spruce 111.183678917589
5 12 land DEC beech 0
5 12 land DEC spruce 0
5 12 land DED beech 174.095323146316
5 12 land DED spruce 0
5 12 land DEE beech 0
5 12 land DEE spruce 0
5 12 land DEF beech 144.414231375612
5 12 land DEF spruce 0
5 12 land DEG beech 1005.84408694383
5 12 land DEG spruce 0
5 12 national DE1 beech 0
5 12 national DE1 spruce 0
5 12 national DE2 beech 0
5 12 national DE2 spruce 0
5 12 national DE3_4 beech 0
5 12 national DE3_4 spruce 0
5 12 national DE7 beech 0
5 12 national DE7 spruce 0
5 12 national DE8 beech 13.629356559082
5 12 national DE8 spruce 30.4158832685259
5 12 national DE9_5_6 beech 0
5 12 national DE9_5_6 spruce 0
5 12 national DEA beech 0
5 12 national DEA spruce 0
5 12 national DEB beech 0
5 12 national DEB spruce 0
5 12 national DEC beech 0
5 12 national DEC spruce 0
5 12 national DED beech 0
5 12 national DED spruce 0
5 12 national DEE beech 0
5 12 national DEE spruce 0
5 12 national DEF beech 0
5 12 national DEF spruce 0
5 12 national DEG beech 0
5 12 national DEG spruce 0
5 12 private DE1 beech 547.620089847902
5 12 private DE1 spruce 318.650038402965
5 12 private DE2 beech 1731.89834674511
5 12 private DE2 spruce 1445.57503575204
5 12 private DE3_4 beech 0
5 12 private DE3_4 spruce 0
5 12 private DE7 beech 399.750473305566
5 12 private DE7 spruce 289.280731952154
5 12 private DE8 beech 236.697897607116
5 12 private DE8 spruce 0
5 12 private DE9_5_6 beech 1676.47427343927
5 12 private DE9_5_6 spruce 0
5 12 private DEA beech 1227.21281443346
5 12 private DEA spruce 0
5 12 private DEB beech 407.602740812041
5 12 private DEB spruce 0
5 12 private DEC beech 0
5 12 private DEC spruce 0
5 12 private DED beech 0
5 12 private DED spruce 0
5 12 private DEE beech 0
5 12 private DEE spruce 0
5 12 private DEF beech 226.348484614732
5 12 private DEF spruce 0
5 12 private DEG beech 1341.77931290893
5 12 private DEG spruce 114.300918825739
5 13 communal DE1 beech 1471.17755068823
5 13 communal DE1 spruce 291.704222393657
5 13 communal DE2 beech 325.909292420279
5 13 communal DE2 spruce 275.179065499517
5 13 communal DE3_4 beech 81.6251266882564
5 13 communal DE3_4 spruce 0
5 13 communal DE7 beech 1517.04820407474
5 13 communal DE7 spruce 702.484874045632
5 13 communal DE8 beech 99.9742788924295
5 13 communal DE8 spruce 0
5 13 communal DE9_5_6 beech 0
5 13 communal DE9_5_6 spruce 0
5 13 communal DEA beech 887.754707100627
5 13 communal DEA spruce 0
5 13 communal DEB beech 287.859992141516
5 13 communal DEB spruce 124.648045774713
5 13 communal DEC beech 315.939844506245
5 13 communal DEC spruce 0
5 13 communal DED beech 0
5 13 communal DED spruce 199.445623916811
5 13 communal DEE beech 0
5 13 communal DEE spruce 0
5 13 communal DEF beech 49.5111328953444
5 13 communal DEF spruce 0
5 13 communal DEG beech 800.777611223621
5 13 communal DEG spruce 0
5 13 land DE1 beech 754.624213938001
5 13 land DE1 spruce 261.842340958699
5 13 land DE2 beech 1769.91659256275
5 13 land DE2 spruce 1312.40895733847
5 13 land DE3_4 beech 0
5 13 land DE3_4 spruce 0
5 13 land DE7 beech 1502.08451202847
5 13 land DE7 spruce 0
5 13 land DE8 beech 437.318289191532
5 13 land DE8 spruce 0
5 13 land DE9_5_6 beech 653.381820474499
5 13 land DE9_5_6 spruce 316.128598744433
5 13 land DEA beech 255.353215947143
5 13 land DEA spruce 0
5 13 land DEB beech 576.04494651862
5 13 land DEB spruce 87.7411212458893
5 13 land DEC beech 147.250590520593
5 13 land DEC spruce 0
5 13 land DED beech 149.088754643007
5 13 land DED spruce 50.3568752177473
5 13 land DEE beech 398.806904622586
5 13 land DEE spruce 0
5 13 land DEF beech 268.489239733328
5 13 land DEF spruce 0
5 13 land DEG beech 577.868794547644
5 13 land DEG spruce 303.91436277203
5 13 national DE1 beech 0
5 13 national DE1 spruce 0
5 13 national DE2 beech 0
5 13 national DE2 spruce 108.929726294728
5 13 national DE3_4 beech 0
5 13 national DE3_4 spruce 0
5 13 national DE7 beech 0
5 13 national DE7 spruce 0
5 13 national DE8 beech 0
5 13 national DE8 spruce 0
5 13 national DE9_5_6 beech 0
5 13 national DE9_5_6 spruce 0
5 13 national DEA beech 0
5 13 national DEA spruce 0
5 13 national DEB beech 136.747055019475
5 13 national DEB spruce 0
5 13 national DEC beech 0
5 13 national DEC spruce 0
5 13 national DED beech 0
5 13 national DED spruce 0
5 13 national DEE beech 0
5 13 national DEE spruce 0
5 13 national DEF beech 0
5 13 national DEF spruce 0
5 13 national DEG beech 200.194393856518
5 13 national DEG spruce 0
5 13 private DE1 beech 301.700866624026
5 13 private DE1 spruce 360.122686124692
5 13 private DE2 beech 764.842929497833
5 13 private DE2 spruce 2751.63795800624
5 13 private DE3_4 beech 0
5 13 private DE3_4 spruce 0
5 13 private DE7 beech 994.676143691626
5 13 private DE7 spruce 74.7485280304933
5 13 private DE8 beech 299.922848595152
5 13 private DE8 spruce 0
5 13 private DE9_5_6 beech 1372.60244018082
5 13 private DE9_5_6 spruce 0
5 13 private DEA beech 612.858164542363
5 13 private DEA spruce 131.75429770711
5 13 private DEB beech 126.056406875751
5 13 private DEB spruce 0
5 13 private DEC beech 72.6779357603651
5 13 private DEC spruce 0
5 13 private DED beech 0
5 13 private DED spruce 0
5 13 private DEE beech 0
5 13 private DEE spruce 0
5 13 private DEF beech 193.762342552946
5 13 private DEF spruce 0
5 13 private DEG beech 1366.57837803758
5 13 private DEG spruce 0
5 14 communal DE1 beech 1234.12178522374
5 14 communal DE1 spruce 136.982251098207
5 14 communal DE2 beech 0
5 14 communal DE2 spruce 29.0309928678577
5 14 communal DE3_4 beech 0
5 14 communal DE3_4 spruce 0
5 14 communal DE7 beech 518.648796145774
5 14 communal DE7 spruce 0
5 14 communal DE8 beech 192.586284218375
5 14 communal DE8 spruce 0
5 14 communal DE9_5_6 beech 283.758246290838
5 14 communal DE9_5_6 spruce 0
5 14 communal DEA beech 1198.89605820258
5 14 communal DEA spruce 0
5 14 communal DEB beech 982.836106006754
5 14 communal DEB spruce 9.07862234818754
5 14 communal DEC beech 208.467028317635
5 14 communal DEC spruce 0
5 14 communal DED beech 199.445623916811
5 14 communal DED spruce 0
5 14 communal DEE beech 0
5 14 communal DEE spruce 0
5 14 communal DEF beech 0
5 14 communal DEF spruce 57.3422573741638
5 14 communal DEG beech 31.5792317451117
5 14 communal DEG spruce 400.387892376682
5 14 land DE1 beech 147.143821703774
5 14 land DE1 spruce 483.743613696632
5 14 land DE2 beech 593.092173007759
5 14 land DE2 spruce 1439.76913498748
5 14 land DE3_4 beech 395.072644417638
5 14 land DE3_4 spruce 0
5 14 land DE7 beech 2043.37768838989
5 14 land DE7 spruce 0
5 14 land DE8 beech 516.863675635745
5 14 land DE8 spruce 0
5 14 land DE9_5_6 beech 278.055059447188
5 14 land DE9_5_6 spruce 0
5 14 land DEA beech 0
5 14 land DEA spruce 0
5 14 land DEB beech 905.397619955929
5 14 land DEB spruce 108.410189455228
5 14 land DEC beech 0
5 14 land DEC spruce 0
5 14 land DED beech 0
5 14 land DED spruce 0
5 14 land DEE beech 78.6384224585443
5 14 land DEE spruce 0
5 14 land DEF beech 0
5 14 land DEF spruce 0
5 14 land DEG beech 379.345246069915
5 14 land DEG spruce 0
5 14 national DE1 beech 0
5 14 national DE1 spruce 0
5 14 national DE2 beech 0
5 14 national DE2 spruce 0
5 14 national DE3_4 beech 0
5 14 national DE3_4 spruce 0
5 14 national DE7 beech 0
5 14 national DE7 spruce 0
5 14 national DE8 beech 75.4366851359697
5 14 national DE8 spruce 0
5 14 national DE9_5_6 beech 0
5 14 national DE9_5_6 spruce 0
5 14 national DEA beech 0
5 14 national DEA spruce 0
5 14 national DEB beech 38.536378596749
5 14 national DEB spruce 0
5 14 national DEC beech 0
5 14 national DEC spruce 0
5 14 national DED beech 0
5 14 national DED spruce 0
5 14 national DEE beech 0
5 14 national DEE spruce 0
5 14 national DEF beech 0
5 14 national DEF spruce 0
5 14 national DEG beech 246.562201787872
5 14 national DEG spruce 0
5 14 private DE1 beech 594.826955332751
5 14 private DE1 spruce 152.096553887313
5 14 private DE2 beech 812.998757416636
5 14 private DE2 spruce 837.700660537518
5 14 private DE3_4 beech 395.072644417638
5 14 private DE3_4 spruce 0
5 14 private DE7 beech 277.935465409398
5 14 private DE7 spruce 0
5 14 private DE8 beech 99.9742788924295
5 14 private DE8 spruce 0
5 14 private DE9_5_6 beech 477.911935950373
5 14 private DE9_5_6 spruce 0
5 14 private DEA beech 796.723787258913
5 14 private DEA spruce 0
5 14 private DEB beech 34.54109980002
5 14 private DEB spruce 0
5 14 private DEC beech 0
5 14 private DEC spruce 0
5 14 private DED beech 0
5 14 private DED spruce 0
5 14 private DEE beech 0
5 14 private DEE spruce 0
5 14 private DEF beech 99.5504991168326
5 14 private DEF spruce 0
5 14 private DEG beech 922.787866301949
5 14 private DEG spruce 32.8349501129987
5 15 communal DE1 beech 654.332109356914
5 15 communal DE1 spruce 204.615186333776
5 15 communal DE2 beech 198.999500940521
5 15 communal DE2 spruce 214.615058172024
5 15 communal DE3_4 beech 0
5 15 communal DE3_4 spruce 0
5 15 communal DE7 beech 1562.61307160775
5 15 communal DE7 spruce 0
5 15 communal DE8 beech 0
5 15 communal DE8 spruce 0
5 15 communal DE9_5_6 beech 202.045542132785
5 15 communal DE9_5_6 spruce 0
5 15 communal DEA beech 448.689072075021
5 15 communal DEA spruce 0
5 15 communal DEB beech 632.677873929739
5 15 communal DEB spruce 0
5 15 communal DEC beech 0
5 15 communal DEC spruce 0
5 15 communal DED beech 0
5 15 communal DED spruce 0
5 15 communal DEE beech 0
5 15 communal DEE spruce 0
5 15 communal DEF beech 46.3834169877298
5 15 communal DEF spruce 0
5 15 communal DEG beech 212.83731863229
5 15 communal DEG spruce 0
5 15 land DE1 beech 385.15937763474
5 15 land DE1 spruce 79.0508585335005
5 15 land DE2 beech 415.212395030331
5 15 land DE2 spruce 1585.69364886316
5 15 land DE3_4 beech 1185.21793325292
5 15 land DE3_4 spruce 0
5 15 land DE7 beech 1356.78518695633
5 15 land DE7 spruce 0
5 15 land DE8 beech 300.176264085057
5 15 land DE8 spruce 0
5 15 land DE9_5_6 beech 397.707273697315
5 15 land DE9_5_6 spruce 0
5 15 land DEA beech 398.361893629456
5 15 land DEA spruce 0
5 15 land DEB beech 275.063421691782
5 15 land DEB spruce 0
5 15 land DEC beech 510.814517148641
5 15 land DEC spruce 0
5 15 land DED beech 48.383706139746
5 15 land DED spruce 0
5 15 land DEE beech 398.806904622586
5 15 land DEE spruce 0
5 15 land DEF beech 229.339651884154
5 15 land DEF spruce 0
5 15 land DEG beech 247.563108685574
5 15 land DEG spruce 0
5 15 national DE1 beech 0
5 15 national DE1 spruce 0
5 15 national DE2 beech 0
5 15 national DE2 spruce 0
5 15 national DE3_4 beech 395.072644417638
5 15 national DE3_4 spruce 0
5 15 national DE7 beech 0
5 15 national DE7 spruce 0
5 15 national DE8 beech 0
5 15 national DE8 spruce 0
5 15 national DE9_5_6 beech 0
5 15 national DE9_5_6 spruce 0
5 15 national DEA beech 0
5 15 national DEA spruce 0
5 15 national DEB beech 0
5 15 national DEB spruce 0
5 15 national DEC beech 0
5 15 national DEC spruce 0
5 15 national DED beech 0
5 15 national DED spruce 0
5 15 national DEE beech 0
5 15 national DEE spruce 0
5 15 national DEF beech 0
5 15 national DEF spruce 0
5 15 national DEG beech 0
5 15 national DEG spruce 0
5 15 private DE1 beech 178.349157007083
5 15 private DE1 spruce 109.270696387219
5 15 private DE2 beech 567.215892338558
5 15 private DE2 spruce 674.178093521723
5 15 private DE3_4 beech 0
5 15 private DE3_4 spruce 0
5 15 private DE7 beech 0
5 15 private DE7 spruce 0
5 15 private DE8 beech 54.1031315074354
5 15 private DE8 spruce 0
5 15 private DE9_5_6 beech 1162.06185428041
5 15 private DE9_5_6 spruce 0
5 15 private DEA beech 398.361893629456
5 15 private DEA spruce 0
5 15 private DEB beech 298.733530680849
5 15 private DEB spruce 0
5 15 private DEC beech 0
5 15 private DEC spruce 0
5 15 private DED beech 0
5 15 private DED spruce 0
5 15 private DEE beech 398.806880851842
5 15 private DEE spruce 0
5 15 private DEF beech 199.10101010101
