"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell"
"42" "1" "28" "pub" 0 0 0 119.070935533138 69.4318647923352 15.708566710807 75.693757235245 44.1380484200423 9.98598381542543 173.273765957334 101.038264595311 22.8593359041514 143.910004263638 83.9158600170441 18.9854887106244 58.5024452186349 34.1135630475567 7.71800069721046
"190" "2" "28" "pub" 267.30578458012 155.8696 35.26461541988 283.501402076034 165.313482498864 37.4012404217595 211.376965365359 123.256752907407 27.8861432196072 344.151923887775 200.679617913542 45.4026285326293 291.788351444667 170.145714189389 38.4945055112071 111.827567409336 65.2081593686638 14.7529772474823
"264" "3" "28" "pub" 249.46946150555 145.469 32.91153849445 238.158675596154 138.873528532173 31.4193503780649 303.252463731791 176.830592331312 40.0069213819328 308.729782716008 180.024490736778 40.7295228318558 272.47751566269 158.88530598786 35.946901843155 95.4981151182671 55.6862359997925 12.5986959401536
"338" "4" "28" "pub" 1015.55673832756 592.1848 133.97846167244 1033.00392270756 602.358487990734 136.280201039161 1271.26817414224 741.293579215039 167.713479628129 927.082789248862 540.594449738861 122.306436714809 855.808424490634 499.033408541905 112.903486208357 286.223211647052 166.900606285867 37.7603182019836
"412" "5" "28" "pub" 765.29429220673 446.2534 100.96230779327 715.196510487375 417.040709336575 94.3531017542116 767.939485921835 447.795848050436 101.311277940776 500.5945149505 291.903397938406 66.0414928122871 463.966018203027 270.544828592075 61.2092372992352 196.408387717367 114.528373855579 25.9113968258162
"486" "6" "28" "pub" 912.32879987964 531.9912 120.36000012036 1212.64004026698 707.106725420472 159.978897313932 1587.23689724099 925.539193500093 209.398007788605 1064.09049648418 620.485487477648 140.381332148899 946.697601940058 552.032110966634 124.894142877526 543.7925204768 317.092736256537 71.7404381388303
"560" "7" "28" "pub" 373.96804610451 218.0658 49.33615389549 391.520619142126 228.300941535158 51.6517967790631 627.196875890179 365.726938232232 82.7436512665065 458.029218824449 267.083000985639 60.4260183829689 393.340511528675 229.362145275212 51.8918881232068 267.328246402381 155.882697790819 35.2675787209732
"634" "8" "28" "pub" 681.93761529465 397.647 89.96538470535 453.10347804988 264.210735256554 59.7761845069604 834.505738634895 486.611525758951 110.093105485421 738.51457021365 430.6377837434 97.4293629353026 623.843396006125 363.7714789856 82.3012396718034 614.035102159994 358.052130858209 81.0072695059415
"708" "9" "28" "pub" 709.57546144485 413.763 93.61153855515 338.204412294524 197.211543870582 44.6179963954283 474.80127350262 276.863011762327 62.6386905066042 436.026096449468 254.252684242863 57.5232317866778 411.856492934693 240.159063194129 54.3346297362643 469.85419985949 273.978306550518 61.9860422679855
"116" "10" "28" "pub" 407.03433840784 237.3472 53.69846159216 462.585040347932 269.739561821583 61.0270502469056 735.954806724652 429.145151207402 97.0916632661871 885.558750202582 516.381223801028 116.828331293532 767.526456934445 447.555005289948 101.256788628394 852.045844222058 496.839397355981 112.407103586611
"44" "1" "29" "pub" 0 0 0 103.662673740574 36.6199662594264 15.58696 235.309142324877 83.1255122170255 35.3816282824337 161.668535342048 57.1111673643768 24.3088558562694 315.89806020191 111.594423417659 47.4991648466187 264.675073888456 93.4993467346081 39.7971578470071
"192" "2" "29" "pub" 0 0 0 91.5066992371926 32.3257361368434 13.759159486004 93.6349243808843 33.077554801578 14.0791643536069 86.0604706265899 30.4017966824115 12.9402519232224 116.202964212241 41.0499601751256 17.4725471541518 99.9083770748091 35.2937201549488 15.0224552477509
"266" "3" "29" "pub" 308.2554217035 108.8945782965 46.35 742.764184469943 262.389521633124 111.683745122563 746.264396141501 263.626009451623 112.210045065903 866.806984310995 306.208988959155 130.335108141128 797.257707148056 281.639950836058 119.87751755379 712.917995335259 251.846030908392 107.196002915961
"340" "4" "29" "pub" 453.26515665114 160.12084334886 68.154 486.095901446185 171.718660801217 73.090506916378 482.183516224014 170.336568195846 72.5022316022067 571.640566446945 201.938243539759 85.9532011096338 405.349623713218 143.194160521053 60.9493093593634 374.54638297316 132.312580914059 56.3176626541354
"414" "5" "29" "pub" 308.48819278785 108.97680721215 46.385 701.789151969388 247.914646024528 105.522644221546 718.662849436002 253.875463063124 108.059812499903 853.206901113123 301.404611743515 128.290168095182 591.746057862004 209.0407269186 88.9763094200671 543.471373133441 191.987169816952 81.717615883377
"488" "6" "29" "pub" 857.18284342008 302.80915657992 128.888 897.673253243293 317.112833960142 134.976231911493 1028.87551851067 363.461460267772 154.70410875316 1277.64520369323 451.342055558534 192.109695472419 854.292824793056 301.78822608689 128.453450097772 767.491830118639 271.124831235464 115.401851261567
"562" "7" "29" "pub" 804.6563855859 284.2536144141 120.99 814.791190777168 287.833844508096 122.513892809474 905.381114330744 319.835719669816 136.13520377784 1318.57276185132 465.800160339632 198.263658021217 951.384155796825 336.086794097385 143.052327766023 829.143492143899 292.903950968114 124.671938123557
"636" "8" "29" "pub" 441.08125303602 155.81674696398 66.322 332.058467504729 117.303262952792 49.9290811619468 248.23089695255 87.6902624921549 37.3245732716338 422.456079562866 149.23720198842 63.5214757279207 349.885439703229 123.600834652038 52.6095860394742 300.290525232617 106.080892043785 45.1523796973779
"710" "9" "29" "pub" 437.76260243343 154.64439756657 65.823 753.654902215889 266.236786053445 113.321298696593 454.942385743138 160.713342756236 68.4061920554859 755.035117750039 266.724362193125 113.528831104796 698.556630079609 246.772722531094 105.036594734523 613.028573046665 216.559006737703 92.1763977538187
"118" "10" "29" "pub" 151.83990362271 53.63909637729 22.831 743.022815268449 262.480885773881 111.722633449148 610.886442871908 215.802275969604 91.8543020935013 940.338401426957 332.184761304494 141.391462525717 1064.00609728136 375.871719070052 159.986424039045 939.121644018286 331.754928524347 141.208508060293
"48" "1" "30" "pub" 0 0 0 0 0 0 101.493725168464 53.8538133546952 17.2608376136843 206.689179093967 109.671809315166 35.1512209343481 146.518721640636 77.744627809317 24.9181499388836 275.50295695128 146.185242463944 46.8542443794694
"196" "2" "30" "pub" 0 0 0 24.0112545143782 12.7406656606905 4.08354668611875 78.0341167019048 41.405857841827 13.2711082826369 78.7760359100679 41.7995292584034 13.397285018719 86.4954158386567 45.8955267715321 14.7101047344654 87.7243627681498 46.5476210606509 14.9191093143112
"270" "3" "30" "pub" 406.16688 215.51712 69.076 269.52312739962 143.012271681431 45.8372665645613 578.15345535271 306.775302840213 98.3254175769915 580.427865708747 307.982132825049 98.7122220593107 667.844188044631 354.366303860416 113.578943545005 607.028686438113 322.096854028386 103.236171162944
"344" "4" "30" "pub" 408.54828 216.78072 69.481 244.2598388261 129.607261417931 41.5407889160034 348.578239984241 184.959882440618 59.2820136027621 349.508502397562 185.453491068094 59.440221496184 412.747371194968 219.008809205493 70.1951311556069 308.921198734478 163.91737075707 52.5376188323942
"418" "5" "30" "pub" 250.50564 132.92136 42.603 237.95779267366 126.263318561534 40.469012359466 348.849388919984 185.103757386114 59.3281273673441 360.264923135929 191.160979623146 61.2695447510083 430.950457240671 228.667589556274 73.2908940885495 299.03348075153 158.67082652122 50.8560341414167
"492" "6" "30" "pub" 1241.33268 658.66632 211.111 408.608505702888 216.81267649541 69.4912424664775 583.768453451188 309.754689586345 99.2803492263926 632.154983217485 335.429174768461 107.509350887327 778.036679973734 412.835789373818 132.319163260839 532.394646196157 282.495118389798 90.5433071762172
"566" "7" "30" "pub" 868.98168 461.09232 147.786 904.551753992134 479.966236812153 153.835332311587 913.013162518657 484.45596378541 155.274347367119 1011.48157181152 536.704507491828 172.02067547815 1381.93592715247 733.272124611512 235.023116862664 972.980540779399 516.275388984987 165.472881084932
"640" "8" "30" "pub" 487.42848 258.63552 82.896 371.09065063622 196.905243194729 63.1106548701054 366.715472035217 194.583719855421 62.3665768767376 316.065317129411 167.708127456422 53.7526049539814 494.842358495843 262.56941471208 84.1568636897692 392.436824991524 208.23178468938 66.7409566312116
"714" "9" "30" "pub" 0 0 0 300.155069474495 159.265955231365 51.0467805228733 455.098414598862 241.480791419804 77.3976895576296 304.069691854109 161.343101800139 51.7125326282498 499.748466554265 265.172655722671 84.9912358085485 471.808601047237 250.34742096384 80.2395580012307
"122" "10" "30" "pub" 118.22916 62.73384 20.107 233.753962780505 124.032714944758 39.754075302807 735.64133704684 390.34030129016 125.109070926333 556.400158952228 295.232737403223 94.6258773728279 872.561624481084 462.991882377718 148.394834095422 941.517519851439 499.580724819131 160.122027185619
"50" "1" "31" "pub" 0 0 0 0 0 0 7.68910348734589 3.77749560727556 1.27406656606905 118.742400627062 58.3356561014255 19.6753396364986 216.153014196419 106.191451704363 35.8160517667536 163.043251633328 80.0997369660081 27.0158876221485
"198" "2" "31" "pub" 170.42484212508 83.72615787492 28.239 130.066472436177 63.8989355638234 21.551712 100.800163189543 49.5210103866857 16.7023526195809 232.235860241896 114.09261734601 38.4809419542118 233.411947474299 114.670404387306 38.6758168735117 266.063915077396 130.71163265177 44.0861719699073
"272" "3" "31" "pub" 230.71536844788 113.34563155212 38.229 102.533002117186 50.3723178828144 16.98948 65.6941884063171 32.2741797579908 10.8853742404787 125.603343651402 61.7062938069607 20.812181939818 126.058941034387 61.9301192653832 20.8876733666411 145.970062722257 71.7120366027736 24.1868999250034
"346" "4" "31" "pub" 966.5494737966 474.8455262034 160.155 446.42340354417 219.318474338183 73.9713197647059 293.568371911737 144.223996615035 48.6435965029747 505.456126316095 248.320015457177 83.7529046414747 508.903586466389 250.013680472276 84.3241407709628 594.188559283785 291.912402568359 98.455662428016
"420" "5" "31" "pub" 1582.6414036928 777.5185963072 262.24 565.299552783999 277.719838333648 93.6688212352941 311.073581760249 152.82393982246 51.5441690647454 449.672894282625 220.914881124826 74.5097528230502 468.445482812947 230.137460951874 77.6203270849802 564.088797757911 277.125019730925 93.468201943204
"494" "6" "31" "pub" 830.53670185096 408.02529814904 137.618 650.887523865158 319.767417134842 107.850549 336.745817690256 165.436172004553 55.7979988549788 421.709737796824 207.177167623569 69.8763228244881 457.672850617743 224.845092229936 75.8353269830754 583.352160765215 286.588706786406 96.6600963946246
"568" "7" "31" "pub" 517.207017604 254.092982396 85.7 740.556501138743 363.819908861257 122.70849 489.710979103751 240.584754184076 81.1439703653141 545.156214584307 267.823837884386 90.3311169409659 589.925587059343 289.81809354023 97.7492978443971 786.868526856052 386.572037766672 130.382284958081
"642" "8" "31" "pub" 717.80729832908 352.64370167092 118.939 674.310103657355 331.274440342644 111.731616 683.215454468959 335.649452803778 113.207211919193 720.918457971285 354.172149285301 119.454511917398 690.52434472814 339.240157610073 114.418278037579 1005.65572889351 494.057610822716 166.634815524025
"716" "9" "31" "pub" 255.01866669632 125.28533330368 42.256 92.4720522212789 45.4295837787211 15.322404 208.019240418441 102.19549889043 34.4683043676523 346.877785636902 170.413795790537 57.4768423808266 252.872178731513 124.230808693435 41.9003319361053 405.180054852541 199.056480366017 67.137392802062
"124" "10" "31" "pub" 424.65291233008 208.62308766992 70.364 90.2825465368138 44.3539254631862 14.959608 269.073091463928 132.18997802719 44.5847854990132 699.080840567297 343.443784924919 115.836069499135 516.634513238718 253.811722984086 85.6051373580894 817.1097173543 401.428901698067 135.393179894708
"52" "1" "32" "pub" 0 0 0 50.235694724952 25.117847362476 8.372615787492 38.339361338294 19.169680669147 6.38989355638234 36.5925656887843 18.2962828443921 6.09876094813071 174.702404444698 87.3512022223492 29.1170674074497 262.208922172853 131.104461086427 43.7014870288089
"200" "2" "32" "pub" 379.788 189.894 63.298 170.26228420632 85.13114210316 28.37704736772 108.263274191395 54.1316370956973 18.0438790318991 79.8446057685201 39.9223028842601 13.3074342947534 176.365292429314 88.1826462146571 29.3942154048857 177.20524004381 88.6026200219048 29.5342066739683
"274" "3" "32" "pub" 276.696 138.348 46.116 338.669229432614 169.334614716307 56.4448715721024 154.488708698577 77.2443543492885 25.7481181164295 100.760728810249 50.3803644051244 16.7934548017081 179.483212372118 89.7416061860589 29.9138687286863 180.514858323198 90.2574291615991 30.085809720533
"348" "4" "32" "pub" 507.408 253.704 84.568 666.023330726087 333.011665363043 111.003888454348 280.003257800584 140.001628900292 46.6672096334306 173.987619447295 86.9938097236473 28.9979365745491 286.994472240003 143.497236120002 47.8324120400005 291.475730386887 145.737865193444 48.5792883978146
"422" "5" "32" "pub" 709.992 354.996 118.332 1108.22329159709 554.111645798547 184.703881932849 479.049577859146 239.524788929573 79.8415963098577 272.98725485826 136.49362742913 45.49787580971 405.912032241119 202.956016120559 67.6520053735198 421.063798427955 210.531899213978 70.1772997379926
"496" "6" "32" "pub" 710.67 355.335 118.445 801.5607061055 400.78035305275 133.593451017583 479.258722299006 239.629361149503 79.8764537165009 265.186679167406 132.593339583703 44.1977798612344 341.020073069687 170.510036534843 56.8366788449478 364.486069432946 182.243034716473 60.7476782388243
"570" "7" "32" "pub" 934.566 467.283 155.761 542.817861253655 271.408930626827 90.4696435422758 550.051723626708 275.025861813354 91.675287271118 348.227190920286 174.113595460143 58.037865153381 401.759835737879 200.879917868939 66.9599726229798 428.04195997766 214.02097998883 71.3403266629433
"644" "8" "32" "pub" 536.79 268.395 89.465 548.189749282881 274.09487464144 91.3649582138135 611.655984679093 305.827992339547 101.942664113182 517.239470049709 258.619735024854 86.2065783416181 570.700645895466 285.350322947733 95.116774315911 568.405173812787 284.202586906394 94.7341956354645
"718" "9" "32" "pub" 305.598 152.799 50.933 615.422105272848 307.711052636424 102.570350878808 369.99146158511 184.995730792555 61.6652435975183 518.289912411134 259.144956205567 86.3816520685223 770.725843841822 385.362921920911 128.45430730697 629.912402397989 314.956201198995 104.985400399665
"126" "10" "32" "pub" 107.076 53.538 17.846 254.791747398048 127.395873699024 42.465291233008 54.1695279220882 27.0847639610441 9.02825465368138 161.443854878357 80.7219274391785 26.9073091463928 419.448504340378 209.724252170189 69.9080840567297 309.980707943231 154.990353971615 51.6634513238718
"54" "1" "33" "pub" 0 0 0 113.9364 56.9682 18.9894 96.2908105143528 48.1454052571764 16.0484684190588 66.984407461883 33.4922037309415 11.1640679103138 56.8866908504619 28.4433454252309 9.48111514174365 210.141751729023 105.070875864511 35.0236252881705
"202" "2" "33" "pub" 0 0 0 155.4408 77.7204 25.9068 101.879069676788 50.9395348383941 16.9798449461314 55.6522885622049 27.8261442811025 9.27538142703416 39.0674910520934 19.5337455260467 6.51124850868223 79.832069584612 39.916034792306 13.3053449307687
"276" "3" "33" "pub" 320.208 160.104 53.368 337.292228571429 168.646114285714 56.2153714285714 332.169662178157 166.084831089078 55.3616103630261 156.620404310389 78.3102021551943 26.1034007183981 103.440475692286 51.7202378461432 17.2400792820477 190.568223353339 95.2841116766693 31.7613705588898
"350" "4" "33" "pub" 537.006 268.503 89.501 308.869371428571 154.434685714286 51.4782285714286 416.744939680953 208.372469840477 69.4574899468255 179.631696157169 89.8158480785845 29.9386160261948 110.37598785543 55.1879939277148 18.3959979759049 181.042212998658 90.5211064993288 30.1737021664429
"424" "5" "33" "pub" 977.736 488.868 162.956 984.1578 492.0789 164.0263 1393.45617739976 696.72808869988 232.242696233293 639.018582097252 319.509291048626 106.503097016209 367.540855415748 183.770427707874 61.256809235958 541.833436609802 270.916718304901 90.3055727683004
"498" "6" "33" "pub" 421.866 210.933 70.311 441.732375 220.8661875 73.6220625 402.363613774623 201.181806887311 67.0606022957705 282.856719042135 141.428359521067 47.1427865070225 164.737602985331 82.3688014926655 27.4562671642218 203.212496601985 101.606248300992 33.8687494336642
"572" "7" "33" "pub" 481.38 240.69 80.23 806.371875 403.1859375 134.3953125 609.028899417566 304.514449708783 101.504816569594 554.859903610095 277.429951805048 92.4766506016825 371.923678466512 185.961839233256 61.9872797444186 431.127069369716 215.563534684858 71.8545115616194
"646" "8" "33" "pub" 124.176 62.088 20.696 428.69619 214.348095 71.449365 430.661199075214 215.330599537607 71.7768665125357 415.176574964731 207.588287482366 69.1960958274553 370.52543234367 185.262716171835 61.754238723945 447.249408216738 223.624704108369 74.5415680361229
"720" "9" "33" "pub" 166.488 83.244 27.748 237.32856 118.66428 39.55476 353.979788255007 176.989894127504 58.9966313758346 270.611656822426 135.305828411213 45.1019428037377 306.134630271329 153.067315135664 51.0224383785548 425.545275478333 212.772637739166 70.9242125797221
"128" "10" "33" "pub" 260.184 130.092 43.364 207.9 103.95 34.65 450.002240027578 225.001120013789 75.0003733379296 191.332206971714 95.6661034858572 31.8887011619524 336.471048867139 168.23552443357 56.0785081445232 643.849141009031 321.924570504516 107.308190168172
"56" "1" "34" "pub" 0 0 0 0 0 0 149.175 74.5875 24.8625 117.225450365954 58.612725182977 19.5375750609923 76.9816532843562 38.4908266421781 12.8302755473927 62.9182690810437 31.4591345405219 10.486378180174
"204" "2" "34" "pub" 0 0 0 48.0312 24.0156 8.0052 97.2260742857143 48.6130371428571 16.2043457142857 80.3891702297599 40.19458511488 13.3981950382933 40.1887472152198 20.0943736076099 6.69812453586996 27.236318669471 13.6181593347355 4.53938644491183
"278" "3" "34" "pub" 386.808 193.404 64.468 350.796857142857 175.398428571429 58.4661428571428 350.114201632653 175.057100816327 58.3523669387755 358.382266696485 179.191133348243 59.7303777827476 166.927391300977 83.4636956504886 27.8212318834962 108.816674474043 54.4083372370215 18.1361124123405
"352" "4" "34" "pub" 139.5 69.75 23.25 419.775582857143 209.887791428571 69.9625971428571 330.489398938775 165.244699469388 55.0815664897959 447.182472961554 223.591236480777 74.5304121602591 200.813862741712 100.406931370856 33.4689771236187 119.489435570218 59.744717785109 19.9149059283697
"426" "5" "34" "pub" 393.648 196.824 65.608 959.41116 479.70558 159.90186 915.241977642857 457.620988821429 152.540329607143 1224.01631738364 612.008158691822 204.002719563941 588.062001900382 294.031000950191 98.0103336500637 340.540933880241 170.27046694012 56.7568223133735
"500" "6" "34" "pub" 145.062 72.531 24.177 397.5336 198.7668 66.2556 506.9509875 253.47549375 84.49183125 424.126838090044 212.063419045022 70.6878063483406 336.172002508309 168.086001254155 56.0286670847182 210.419665331152 105.209832665576 35.0699442218587
"574" "7" "34" "pub" 0 0 0 326.0808 163.0404 54.3468 612.431982 306.215991 102.071997 494.615699373104 247.307849686552 82.4359498955174 457.468914655477 228.734457327738 76.2448191092461 334.311836783008 167.155918391504 55.7186394638347
"648" "8" "34" "pub" 302.148 151.074 50.358 51.855 25.9275 8.6425 136.8401175 68.42005875 22.80668625 151.912773300679 75.9563866503397 25.3187955501132 137.620600843986 68.8103004219931 22.936766807331 130.898186869834 65.4490934349168 21.8163644783056
"722" "9" "34" "pub" 575.886 287.943 95.981 214.9554 107.4777 35.8259 355.3898733 177.69493665 59.23164555 490.588718589973 245.294359294987 81.7647864316622 368.482166129557 184.241083064778 61.4136943549261 410.955135876118 205.477567938059 68.4925226460197
"130" "10" "34" "pub" 0 0 0 191.7 95.85 31.95 165.6934272 82.8467136 27.6155712 339.479053008802 169.739526504401 56.5798421681337 158.752655420023 79.3763277100114 26.4587759033371 258.807047884871 129.403523942436 43.1345079808119
"58" "1" "35" "pub" 0 0 0 0 0 0 7.20468 3.60234 1.20078 81.7126611428571 40.8563305714286 13.6187768571429 64.8098281991433 32.4049140995716 10.8016380331905 40.6700560602432 20.3350280301216 6.77834267670721
"206" "2" "35" "pub" 0 0 0 116.0424 58.0212 19.3404 141.262457142857 70.6312285714286 23.5437428571429 245.082566204082 122.541283102041 40.8470943673469 220.558010345945 110.279005172972 36.7596683909908 114.861521779668 57.4307608898341 19.143586963278
"280" "3" "35" "pub" 0 0 0 136.9674 68.4837 22.8279 168.205394571429 84.1026972857143 28.0342324285714 154.607670330612 77.3038351653061 25.767945055102 174.592050953179 87.2960254765894 29.0986751588631 80.2002968015501 40.100148400775 13.3667161335917
"354" "4" "35" "pub" 151.566 75.783 25.261 338.7618 169.3809 56.4603 707.894092285714 353.947046142857 117.982348714286 627.473902986735 313.736951493367 104.578983831122 810.106429945204 405.053214972602 135.017738324201 377.107215016692 188.553607508346 62.851202502782
"428" "5" "35" "pub" 598.068 299.034 99.678 209.78055 104.890275 34.963425 521.180082 260.590041 86.863347 525.922862126786 262.961431063393 87.6538103544643 646.235881392899 323.11794069645 107.70598023215 340.266601419542 170.133300709771 56.7111002365903
"502" "6" "35" "pub" 533.994 266.997 88.999 113.44545 56.722725 18.907575 341.898894 170.949447 56.983149 419.257714258929 209.628857129464 69.8762857098214 416.842366797278 208.421183398639 69.4737277995464 282.894138423995 141.447069211997 47.1490230706658
"576" "7" "35" "pub" 247.386 123.693 41.231 88.8408 44.4204 14.8068 273.77469 136.887345 45.629115 448.205705775 224.1028528875 74.7009509625 372.602032140012 186.301016070006 62.100338690002 327.355702474055 163.677851237028 54.5592837456759
"650" "8" "35" "pub" 126.636 63.318 21.106 163.3404 81.6702 27.2234 137.46903 68.734515 22.911505 267.162623055 133.5813115275 44.5271038425 250.613052326166 125.306526163083 41.7688420543611 222.256101304994 111.128050652497 37.0426835508323
"724" "9" "35" "pub" 282.696 141.348 47.116 581.568 290.784 96.928 250.21632 125.10816 41.70272 388.7559738 194.3779869 64.7926623 555.079800094891 277.539900047446 92.5133000158152 397.459769867247 198.729884933623 66.2432949778744
"132" "10" "35" "pub" 379.314 189.657 63.219 0 0 0 115.02 57.51 19.17 99.41605632 49.70802816 16.56934272 203.687431805281 101.843715902641 33.9479053008802 95.2515932520136 47.6257966260068 15.8752655420023
"60" "1" "36" "pub" 0 0 0 0 0 0 34.81272 17.40636 5.80212 48.8629491428571 24.4314745714286 8.14382485714285 147.066164889796 73.5330824448979 24.5110274816326 124.496248483012 62.2481242415062 20.7493747471687
"208" "2" "36" "pub" 242.7 121.35 40.45 0 0 0 110.71566 55.35783 18.45261 135.219092657143 67.6095463285714 22.5365154428571 193.431840821633 96.7159204108163 32.2386401369388 184.712421493521 92.3562107467603 30.7854035822534
"282" "3" "36" "pub" 150.534 75.267 25.089 45.4698 22.7349 7.5783 183.80898 91.90449 30.63483 313.291464428571 156.645732214286 52.2152440714286 281.006773094388 140.503386547194 46.8344621823979 347.787159555469 173.893579777734 57.9645265925781
"356" "4" "36" "pub" 248.886 124.443 41.481 90.12 45.06 15.02 88.730415 44.3652075 14.7884025 193.696826657143 96.8484133285714 32.2828044428571 178.087066810025 89.0435334050127 29.6811778016709 226.644874128331 113.322437064165 37.7741456880551
"430" "5" "36" "pub" 92.67 46.335 15.445 569.51925 284.759625 94.919875 297.38730375 148.693651875 49.564550625 698.851941364286 349.425970682143 116.475323560714 687.172407285363 343.586203642682 114.528734547561 837.885427412854 418.942713706427 139.647571235476
"504" "6" "36" "pub" 144.66 72.33 24.11 327.06585 163.532925 54.510975 87.33524625 43.667623125 14.555874375 247.45530105 123.727650525 41.242550175 303.340928032366 151.670464016183 50.5568213387277 309.141574578916 154.570787289458 51.5235957631527
"578" "7" "36" "pub" 0 0 0 290.5173 145.25865 48.41955 98.513055 49.2565275 16.4188425 246.3886332 123.1943166 41.0647722 367.544275334679 183.772137667339 61.2573792224464 330.315582351114 165.157791175557 55.052597058519
"652" "8" "36" "pub" 0 0 0 146.808 73.404 24.468 141.97818 70.98909 23.66303 155.2681995 77.63409975 25.87803325 266.84422718175 133.422113590875 44.474037863625 255.003157965651 127.501578982825 42.5005263276085
"726" "9" "36" "pub" 121.914 60.957 20.319 390.6054 195.3027 65.1009 530.59056 265.29528 88.43176 289.666668 144.833334 48.277778 447.694645158 223.847322579 74.615774193 605.415290547964 302.707645273982 100.902548424661
"134" "10" "36" "pub" 180.348 90.174 30.058 227.5884 113.7942 37.9314 0 0 0 69.012 34.506 11.502 59.649633792 29.824816896 9.941605632 122.212459083169 61.1062295415844 20.3687431805281
"62" "1" "37" "pub" 0 0 0 113.7078 56.8539 18.9513 270.13392 135.06696 45.02232 479.0069028 239.5034514 79.8344838 713.614610905714 356.807305452857 118.935768484286 1064.93739369787 532.468696848936 177.489565616312
"210" "2" "37" "pub" 136.326 68.163 22.721 559.323 279.6615 93.2205 571.134096 285.567048 95.189016 659.8867212 329.9433606 109.9811202 774.317144118074 387.158572059037 129.052857353012 891.864494950674 445.932247475337 148.644082491779
"284" "3" "37" "pub" 955.824 477.912 159.304 739.66452 369.83226 123.27742 652.113912 326.056956 108.685652 677.554054917391 338.777027458696 112.925675819565 756.376906861777 378.188453430889 126.062817810296 813.322542810628 406.661271405314 135.553757135105
"358" "4" "37" "pub" 1291.716 645.858 215.286 1618.28688 809.14344 269.71448 1672.82891308696 836.414456543478 278.804818847826 1688.52464451125 844.262322255624 281.420774085208 1887.76834863066 943.884174315332 314.628058105111 2070.02884677631 1035.01442338816 345.004807796052
"432" "5" "37" "pub" 932.646 466.323 155.441 484.800886956522 242.400443478261 80.800147826087 633.017926084594 316.508963042297 105.502987680766 486.610124746757 243.305062373379 81.1016874577929 651.665285103377 325.832642551688 108.610880850563 696.244592189252 348.122296094626 116.040765364875
"506" "6" "37" "pub" 2069.154 1034.577 344.859 1935.53251304348 967.766256521739 322.588752173913 1926.51180450547 963.255902252734 321.085300750911 1724.5309093913 862.26545469565 287.421818231883 1751.50355578566 875.751777892828 291.917259297609 1907.05086564842 953.525432824209 317.841810941403
"580" "7" "37" "pub" 1132.71 566.355 188.785 952.752171428571 476.376085714286 158.792028571429 980.919974792369 490.459987396184 163.486662465395 940.468018717483 470.234009358741 156.744669786247 953.351177624666 476.675588812333 158.891862937444 1029.08928827763 514.544644138813 171.514881379604
"654" "8" "37" "pub" 1045.194 522.597 174.199 953.035778571428 476.517889285714 158.839296428571 1118.57140259311 559.285701296556 186.428567098852 1212.67515155237 606.337575776186 202.112525258729 1228.56310632156 614.281553160782 204.760517720261 1391.20746131011 695.603730655056 231.867910218352
"728" "9" "37" "pub" 701.034 350.517 116.839 781.3558125 390.67790625 130.22596875 959.337540703125 479.668770351563 159.889590117188 1097.87676593542 548.938382967711 182.979460989237 1055.56593923759 527.782969618795 175.927656539598 1154.50129641887 577.250648209434 192.416882736478
"136" "10" "37" "pub" 1542.006 771.003 257.001 1751.0304375 875.51521875 291.83840625 1994.89593023437 997.447965117187 332.482655039063 2150.87049222803 1075.43524611401 358.478415371338 2391.41910121092 1195.70955060546 398.569850201819 2568.13804230024 1284.06902115012 428.023007050039
"1" "1" "1" "priv" 0 0 0 5519.9352271042 0 0 6383.55973487026 0 0 7235.51480208454 0 0 8143.93054424326 0 0 9053.6559929064 0 0
"149" "2" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"223" "3" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"297" "4" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"371" "5" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"445" "6" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"519" "7" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"593" "8" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"667" "9" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"75" "10" "1" "priv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"23" "1" "2" "priv" 10366.1 0 0 0 0 0 5388.50819788743 0 0 6231.57021737335 0 0 7063.24064013015 0 0 7950.02743604699 0 0
"171" "2" "2" "priv" 1641.69 0 0 0 0 0 131.427029216767 0 0 151.989517496911 0 0 172.274161954394 0 0 193.903108196268 0 0
"245" "3" "2" "priv" 723.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"319" "4" "2" "priv" 285.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
