"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell"
"277" "8" "11" "priv" 371.0810813965 222.648648426 92.7702701775 776.071171830832 465.64270223706 194.017792598775 765.800253650423 459.480151340216 191.450063058423 668.557926331933 401.13475505706 167.139481273775 611.116497351453 366.669897732532 152.779124055222 703.908521295418 422.345111995912 175.977129998297
"311" "9" "11" "priv" 506.88648691734 304.13189158776 126.7216214949 831.978018725199 499.186810311624 207.99450429651 1173.92620562324 704.355722070887 293.48155086287 964.081091853037 578.448654041692 241.020272517372 960.009712680209 576.005826542515 240.002427726048 1046.67313275555 628.003878491522 261.668282704801
"39" "10" "11" "priv" 1369.43243359645 821.6594586378 342.35810776575 909.537298070404 545.722377832656 227.38432409694 2193.34089555803 1316.00453490021 548.335222875088 1414.52848490423 848.717089372413 353.632120571839 1515.33800861978 909.202803489843 378.834501454101 1336.39306960077 801.835840277068 334.098266782112
"7" "1" "12" "priv" 0 0 0 48.4055233557426 37.993351313358 22.1535576547794 48.0523743938106 37.7161657434795 21.9919334155084 65.0039741223529 51.0214259526644 29.7501026468809 53.5612368568135 42.0400555061342 24.5131519402929 61.830779686521 48.530795077751 28.297839743588
"75" "2" "12" "priv" 96.57699992486 75.803 44.20000007514 204.995020560641 160.899981938228 93.8192316103546 177.217242369796 139.097286453394 81.1062896150784 246.346836569896 193.356899334589 112.744547908627 202.030739628773 158.573326651222 92.4625812949254 222.608513307133 174.724760008589 101.880326708817
"109" "3" "12" "priv" 288.00083651062 226.051 131.80816348938 330.190177628672 259.165288363274 151.116786474551 295.070863643147 231.600243268521 135.043873855534 427.192101202406 335.30180967146 195.511259616019 343.904829336605 269.929877698471 157.393514960555 339.371835228139 266.371944104847 155.318918109434
"143" "4" "12" "priv" 187.9991835272 147.56 86.0408164728 245.537998863971 192.722045024868 112.374370467928 253.026202156215 198.599513517404 115.801465804678 349.966100314939 274.687351261826 160.167552028452 273.274896483865 214.492653471151 125.068602819702 243.969422739082 191.49087428973 111.656486656131
"177" "5" "12" "priv" 186.34036720196 146.258 85.28163279804 359.468470445434 282.145733315134 164.5164628541 321.039672804982 251.983084342753 146.928912402988 403.152170931391 316.432939901726 184.509003171815 308.552622420383 242.182035635087 141.214015187637 262.824937465582 206.290511718154 120.286012868133
"211" "6" "12" "priv" 205.75565290114 161.497 94.16734709886 540.237959600106 424.031167704822 247.248494708848 548.598531037343 430.593355359749 251.074843202191 609.132923787384 478.106620186794 278.779370845234 472.263590010895 370.678287184823 216.138943332347 386.64991879216 303.480371278934 176.956485011575
"245" "7" "12" "priv" 0 0 0 83.9753469080843 65.9120000271922 38.4326531424155 118.38022498882 92.9162865051646 54.1785928064853 121.235566015949 95.157435184952 55.485385041819 101.538477759619 79.6972491959871 46.4706993186428 86.5306984169809 67.9176878263535 39.6021504033898
"279" "8" "12" "priv" 113.49514276884 89.082 51.94285723116 399.313389676005 313.419891911745 182.752123874378 604.808134439573 474.712105890562 276.800062214328 646.501966179257 507.437470416508 295.8819074514 533.638632158631 418.851375223844 244.228207542794 460.683440821812 361.589062528197 210.83910387341
"313" "9" "12" "priv" 201.48375494528 158.144 92.21224505472 818.240438244186 642.234486352667 374.480750696482 1040.83762872384 816.950359107644 476.355895333213 1601.98301370402 1257.39170281005 733.173005800361 1225.40735814147 961.818590776984 560.827167587216 1230.53592886154 965.843990681685 563.1743395473
"41" "10" "12" "priv" 179.19229577895 140.6475 82.01020422105 778.605768322333 611.125351813142 356.341313616359 642.339836658788 504.170627334971 293.977042677586 1220.52212245345 957.984183815216 558.591361774804 833.841187582718 654.479468108456 381.620681761557 848.778447090727 666.20367866963 388.456956152873
"9" "1" "13" "priv" 102.75 71.925 30.825 37.9015 26.53105 11.37045 123.649428303664 86.554599812565 37.0948284910993 112.432913295342 78.7030393067394 33.7298739886026 154.691149704803 108.283804793362 46.407344911441 127.087309507085 88.9611166549595 38.1261928521255
"77" "2" "13" "priv" 140.705 98.4935 42.2115 92.17942854996 64.525599984972 27.653828564988 132.617231121118 92.8320617847829 39.7851693363355 116.804995896662 81.7634971276634 35.0414987689986 166.18532749753 116.329729248271 49.855598249259 134.845890664927 94.3921234654488 40.4537671994781
"111" "3" "13" "priv" 212.2 148.54 63.66 169.648610607228 118.75402742506 50.8945831821685 220.134974722425 154.094482305697 66.0404924167275 201.527680113393 141.069376079375 60.4583040340179 286.611176961047 200.627823872733 85.9833530883142 229.995375569716 160.996762898801 68.9986126709148
"145" "4" "13" "priv" 462.855 323.9985 138.8565 162.846904086988 113.992832860892 48.8540712260964 212.740932515062 148.918652760543 63.8222797545185 201.776158093784 141.243310665649 60.5328474281352 279.840141287398 195.888098901178 83.9520423862193 220.627365485442 154.439155839809 66.1882096456326
"179" "5" "13" "priv" 370.955 259.6685 111.2865 179.520961270824 125.664672889577 53.8562883812471 322.468266544717 225.727786581302 96.7404799634151 308.911911905868 216.238338334108 92.6735735717604 389.203388901515 272.442372231061 116.761016670455 300.644036007759 210.450825205431 90.1932108023278
"213" "6" "13" "priv" 333.515 233.4605 100.0545 141.665245679962 99.1656719759737 42.4995737039887 336.935291003497 235.854703702448 101.080587301049 330.73369491439 231.513586440073 99.2201084743171 381.78922524427 267.252457670989 114.536767573281 295.405408102595 206.783785671817 88.6216224307786
"247" "7" "13" "priv" 266.685 186.6795 80.0055 84.5818698379275 59.2073088865492 25.3745609513782 260.422504761889 182.295753333323 78.1267514285668 289.992417485055 202.994692239539 86.9977252455166 316.498304317331 221.548813022132 94.9494912951993 250.351135784536 175.245795049175 75.1053407353608
"281" "8" "13" "priv" 395.48 276.836 118.644 172.93707138442 121.055949969094 51.881121415326 686.355287522599 480.448701265819 205.90658625678 958.001051306685 670.600735914679 287.400315392005 1213.89393300818 849.725753105725 364.168179902453 964.557716877584 675.190401814308 289.367315063275
"315" "9" "13" "priv" 0 0 0 171.06562747264 119.745939230848 51.319688241792 714.682895028664 500.278026520065 214.404868508599 772.504128029405 540.752889620584 231.751238408822 1279.98359875962 895.988519131733 383.995079627886 939.943413124962 657.960389187474 281.983023937489
"43" "10" "13" "priv" 101.615 71.1305 30.4845 89.596147889475 62.7173035226325 26.8788443668425 389.302884161167 272.512018912817 116.79086524835 321.169918329394 224.818942830576 96.3509754988181 610.261061226727 427.182742858709 183.078318368018 416.920593791359 291.844415653951 125.076178137408
"11" "1" "14" "priv" 0 0 0 136.58425 95.608975 40.975275 64.479074992486 45.1353524947402 19.3437224977458 151.518044950506 106.062631465354 45.4554134851518 136.449724864872 95.5148074054107 40.9349174594617 189.652341873218 132.756639311253 56.8957025619655
"79" "2" "14" "priv" 221.095 154.7665 66.3285 123.962142857143 86.7735 37.1886428571429 90.4000525607228 63.280036792506 27.1200157682168 122.876448611493 86.0135140280448 36.8629345834478 110.51758798973 77.3623115928111 33.1552763969191 157.205636301541 110.043945411079 47.1616908904624
"113" "3" "14" "priv" 101.615 71.1305 30.4845 154.709982142857 108.2969875 46.4129946428571 85.9770362938171 60.183925405672 25.7931108881451 112.742814972657 78.9199704808602 33.8228444917972 104.112345693049 72.8786419851342 31.2337037079146 146.825758349147 102.778030844403 44.047727504744
"147" "4" "14" "priv" 207.855 145.4985 62.3565 288.876089285714 202.2132625 86.6628267857143 132.734270219151 92.9139891534057 39.8202810657453 186.220989534249 130.354692673974 55.8662968602746 175.267282643594 122.687097850516 52.5801847930783 238.971071862369 167.279750303658 71.6913215587107
"181" "5" "14" "priv" 476.41 333.487 142.923 508.643035714286 356.050125 152.592910714286 221.77519575956 155.242637031692 66.532558727868 404.438262008258 283.106783405781 121.331478602477 389.645462438083 272.751823706658 116.893638731425 486.022927148669 340.216049004068 145.806878144601
"215" "6" "14" "priv" 95.21 66.647 28.563 260.09725 182.068075 78.029175 100.436277283256 70.3053940982791 30.1308831849768 259.61552216841 181.730865517887 77.884656650523 266.864193576965 186.804935503875 80.0592580730894 301.669019133201 211.168313393241 90.5007057399603
"249" "7" "14" "priv" 115.28 80.696 34.584 101.9101875 71.33713125 30.57305625 38.5570912138165 26.9899638496716 11.567127364145 138.913351130195 97.2393457911367 41.6740053390586 180.11121626245 126.077851383715 54.0333648787351 218.667010766823 153.066907536776 65.6001032300469
"283" "8" "14" "priv" 251.87 176.309 75.561 219.2853125 153.49971875 65.78559375 100.847195016603 70.5930365116219 30.2541585049808 379.851416138992 265.895991297294 113.955424841698 487.529603053326 341.270722137328 146.258880915998 628.180324462194 439.726227123536 188.454097338658
"317" "9" "14" "priv" 147.955 103.5685 44.3865 183.87025 128.709175 55.161075 226.647594478362 158.653316134853 67.9942783435085 938.584949736739 657.009464815717 281.575484921022 1060.69426327772 742.485984294401 318.208278983315 1644.78909036163 1151.35236325314 493.436727108489
"45" "10" "14" "priv" 115.135 80.5945 34.5405 50.8075 35.56525 15.24225 44.7980739447375 31.3586517613162 13.4394221834213 194.651442080583 136.256009456408 58.395432624175 160.584959164697 112.409471415288 48.1754877494091 305.130530613363 213.591371429354 91.539159184009
"13" "1" "15" "priv" 211.855 148.2985 63.5565 77.38325 54.168275 23.214975 159.4833625 111.63835375 47.84500875 86.4472321398661 60.5130624979063 25.9341696419598 171.797095221953 120.257966655367 51.5391285665858 154.663421931547 108.264395352083 46.3990265794641
"81" "2" "15" "priv" 212.8 148.96 63.84 92.9808409090909 65.0865886363636 27.8942522727273 73.9006323863636 51.7304426704545 22.1701897159091 47.9130838983984 33.5391587288788 14.3739251695195 64.207951529385 44.9455660705695 19.2623854588155 58.3533459010932 40.8473421307652 17.506003770328
"115" "3" "15" "priv" 318.865 223.2055 95.6595 102.554609090909 71.7882263636364 30.7663827272727 113.613581720779 79.5295072045455 34.0840745162338 63.1571101742436 44.2099771219705 18.9471330522731 85.3097595461177 59.7168316822824 25.5929278638353 78.704657795052 55.0932604565364 23.6113973385156
"149" "4" "15" "priv" 243.335 170.3345 73.0005 141.8018 99.26126 42.54054 187.692750178571 131.384925125 56.3078250535714 89.6644210405222 62.7650947283655 26.8993263121567 131.595223911493 92.1166567380451 39.4785671734479 124.042221356851 86.8295549497957 37.2126664070553
"183" "5" "15" "priv" 95.21 66.647 28.563 293.51275 205.458925 88.053825 356.965848809524 249.876094166667 107.089754642857 156.671438528706 109.670006970094 47.0014315586118 273.692769440202 191.584938608141 82.1078308320605 264.082231205004 184.857561843503 79.2246693615013
"217" "6" "15" "priv" 212.27 148.589 63.681 233.7908 163.65356 70.13724 329.667351279762 230.767145895833 98.9002053839286 135.588068959158 94.9116482714105 40.6764206877474 302.446169563246 211.712318694272 90.7338508689737 310.032746135523 217.022922294866 93.0098238406569
"251" "7" "15" "priv" 140.495 98.3465 42.1485 180.9757 126.68299 54.29271 193.991829375 135.7942805625 58.1975488125 80.0603120893047 56.0422184625133 24.0180936267914 273.775644805654 191.642951363958 82.1326934416962 339.279378192025 237.495564734418 101.783813457608
"285" "8" "15" "priv" 0 0 0 59.23975 41.467825 17.771925 57.99908125 40.599356875 17.399724375 43.2500851919093 30.2750596343365 12.9750255575728 172.810146825785 120.967102778049 51.8430440477355 205.002597891288 143.501818523901 61.5007793673863
"319" "9" "15" "priv" 0 0 0 97.3313333333333 68.1319333333333 29.1994 94.5716645833333 66.2001652083333 28.371499375 86.2511262318556 60.3757883622989 25.8753378695567 351.950306691309 246.365214683917 105.585092007393 400.519887006788 280.363920904752 120.155966102037
"47" "10" "15" "priv" 108.29 75.803 32.487 192.990416666667 135.093291666667 57.897125 156.547997916667 109.583598541667 46.964399375 151.651204244171 106.155842970919 45.4953612732512 628.416187597126 439.891331317988 188.524856279138 676.329655704637 473.430758993246 202.898896711391
"15" "1" "16" "priv" 0 0 0 254.55675 178.189725 76.367025 98.3190568181818 68.8233397727273 29.4957170454545 161.426079460227 112.998255622159 48.4278238380682 90.2497266833256 63.1748086783279 27.0749180049977 168.500313973944 117.950219781761 50.5500941921833
"83" "2" "16" "priv" 0 0 0 109.001375 76.3009625 32.7004125 41.1922668181818 28.8345867727273 12.3576800454545 38.3575348977273 26.8502744284091 11.5072604693182 23.0307652550922 16.1215356785646 6.90922957652767 30.9811958029168 21.6868370620418 9.29435874087505
"117" "3" "16" "priv" 235.235 164.6645 70.5705 353.601125 247.5207875 106.0803375 142.100201363636 99.4701409545454 42.6300604090909 160.856788320617 112.599751824432 48.2570364961851 85.9918677063968 60.1943073944777 25.797560311919 119.694403944998 83.7860827614988 35.9083211834995
"151" "4" "16" "priv" 328.01 229.607 98.403 86.1061111111111 60.2742777777778 25.8318333333333 96.4613125 67.52291875 28.93839375 121.546901207011 85.0828308449074 36.4640703621032 55.3706744473934 38.7594721131754 16.611202334218 89.7722673665651 62.8405871565955 26.9316802099695
"185" "5" "16" "priv" 374.35 262.045 112.305 109.518055555556 76.6626388888889 32.8554166666667 153.363435 107.3544045 46.0090305 195.193020083168 136.635114058218 58.5579060249504 86.2270540246008 60.3589378172206 25.8681162073802 152.718661915664 106.903063340965 45.8155985746993
"219" "6" "16" "priv" 465.755 326.0285 139.7265 184.805166666667 129.363616666667 55.44155 272.5467 190.78269 81.76401 351.064875515873 245.745412861111 105.319462654762 147.737791407263 103.416453985084 44.3213374221788 326.498069687226 228.548648781058 97.9494209061677
"253" "7" "16" "priv" 115.135 80.5945 34.5405 122.016916666667 85.4118416666667 36.605075 171.3007275 119.91050925 51.39021825 194.872531765377 136.410772235764 58.4617595296131 87.1060670987658 60.974246969136 26.1318201296297 279.719560613052 195.803692429137 83.9158681839157
"287" "8" "16" "priv" 0 0 0 0 0 0 63.6858416666667 44.5800891666667 19.1057525 62.0996232291667 43.4697362604167 18.62988696875 51.8129367771041 36.2690557439729 15.5438810331312 209.587680754851 146.711376528395 62.8763042264552
"321" "9" "16" "priv" 0 0 0 12.6338333333333 8.84368333333333 3.79015 38.7374375 27.11620625 11.62123125 34.0258771875 23.81811403125 10.20776315625 32.0678282004625 22.4474797403238 9.62034846013876 131.973606334883 92.381524434418 39.5920819004649
"49" "10" "16" "priv" 115.28 80.696 34.584 79.4126666666667 55.5888666666667 23.8238 173.970083333333 121.779058333333 52.191025 146.325753333333 102.428027333333 43.897726 139.96125852301 97.9728809661073 41.9883775569031 578.155306468329 404.70871452783 173.446591940499
"17" "1" "17" "priv" 121.8285 94.7555 54.146 91.6998 71.3220666666667 40.7554666666667 330.114414375 256.755655625 146.7175175 339.435991169886 264.005770909912 150.860440519949 390.046216712797 303.369279665509 173.353874094576 357.957619162411 278.411481570764 159.092275183294
"85" "2" "17" "priv" 114.534 89.082 50.904 223.442175 173.788358333333 99.3076333333333 322.2228328125 250.617758854167 143.210147916667 314.743344895712 244.800379363331 139.885931064761 315.588164060664 245.457460936072 140.261406249184 294.605898621304 229.137921149903 130.935954942802
"119" "3" "17" "priv" 739.827 575.421 328.812 666.42856875 518.33333125 296.190475 664.188532697011 516.591080986564 295.194903420894 627.510532155997 488.063747232442 278.89356984711 591.303837623497 459.902984818276 262.801705610443 536.133309186012 416.992573811343 238.281470749339
"153" "4" "17" "priv" 786.8475 611.9925 349.71 850.26815951087 661.319679619565 377.896959782609 756.008160772625 588.006347267597 336.003627010056 638.71239664584 496.77630850232 283.87217628704 588.733007445347 457.90345023527 261.659114420154 510.699068222735 397.210386395461 226.977363654549
"187" "5" "17" "priv" 1029.042 800.366 457.352 875.790603662207 681.17046951505 389.240268294314 676.853426867915 526.441554230601 300.823745274629 613.722894215212 477.340028834054 272.765730762316 600.533780395052 467.081829196151 266.903902397801 502.622777585858 390.928827011223 223.38790114927
"221" "6" "17" "priv" 624.4515 485.6845 277.534 994.059195576923 773.157152115385 441.804086923077 910.520694157641 708.18276212261 404.675864070063 884.97243333062 688.311892590482 393.321081480276 915.623840943672 712.151876289522 406.943929308298 790.146619384631 614.558481743602 351.176275282058
"255" "7" "17" "priv" 557.019 433.237 247.564 530.108829642857 412.3068675 235.603924285714 558.136535957614 434.1061946337 248.060682647828 601.541498475826 467.865609925642 267.351777100367 646.070323235317 502.499140294135 287.142365882363 595.778431795467 463.383224729807 264.790414131319
"289" "8" "17" "priv" 97.3305 75.7015 43.258 119.034218571429 92.58217 52.9040971428571 132.747534004082 103.248082003175 58.9989040018141 174.508174661647 135.728580292392 77.5591887385099 198.444710548651 154.345885982284 88.1976491327339 193.314666883345 150.35585202038 85.9176297259313
"323" "9" "17" "priv" 117.1485 91.1155 52.066 266.922649285714 207.606505 118.632288571429 357.812532105612 278.298636082143 159.027792046939 459.39769607426 357.309319168869 204.176753810782 559.962898197502 435.526698598057 248.87239919889 646.09507783644 502.518393872786 287.153367927307
"51" "10" "17" "priv" 198.2205 154.1715 88.098 141.075225 109.725175 62.7001 101.87265625 79.2342881944444 45.2767361111111 151.3698471875 117.732103368056 67.2754876388889 159.7383414125 124.240932209722 70.9948184055556 157.142944926208 122.222290498162 69.8413088560925
