"vol" "age" "ownership" "step0" "step1" "step2" "step3" "step4" "step5" "step6" "step7" "step8" "step9" "step10" "step11" "step12" "step13" "step14" "step15" "step16" "step17" "step18" "step19" "step20"
"526" "7" "12" "pub" 233.05 241.244382326262 718.031254714282 311.825355181229 470.698105290825 501.821033644937 673.948120823117 1037.20263101632 871.855208726388 122.987185631005 1904.4377727863 0 1327.39023514279 1390.39482244552 1458.76702060692 1509.46588337767 1518.51715762095 1516.63013360658 1528.15816684887 1553.39565253502 1565.89858757282
"600" "8" "12" "pub" 194.98 198.939090997905 446.383943852669 239.79930393751 371.460311561278 389.259316590238 496.020922839472 781.434371278396 658.916800603461 92.7250250689334 1441.35078465936 0 1001.30033591573 1048.82706374619 1100.40278215499 1138.64683953834 1145.47455583481 1144.05110270894 1152.74713139165 1171.78471523562 1181.2161489782
"674" "9" "12" "pub" 0 45.6895670599529 0 128.412583313267 170.090778296386 135.073406266812 134.291834019486 229.229854646394 196.010024413695 27.3364155344396 431.746285453016 0 295.673207360213 309.707338328639 324.937092615988 336.230150955633 338.246302058265 337.825971677702 340.393815310314 346.015408825899 348.800409653969
"82" "10" "12" "pub" 713.15 356.110432957162 0 267.482022679423 384.118202308638 173.020339990036 136.616531777239 251.511961169848 220.199861740522 30.3266017297531 491.646547861754 0 328.487982070363 344.079666562469 360.999668540138 373.54606724333 375.785977356139 375.318997342134 378.171828617175 384.417324874482 387.51141415719
"10" "1" "13" "pub" 0 305.211111171488 325.670690038887 322.300405748939 92.811192915886 213.409550922202 74.4040459906224 118.210947013632 165.717957338397 139.392074865636 20.2828289646421 302.059170049965 0 216.97971077185 227.278654344216 238.455005796207 246.742413891594 248.221965884239 247.913506537457 249.797917958045 253.923322981986
"158" "2" "13" "pub" 812.84 606.455952414986 431.235537901041 538.382897201 162.75523626508 335.57855510675 130.603909394349 205.722196580441 285.636821283203 239.629355094567 34.7558412022323 519.561366997592 0 372.171190609004 389.836298916632 409.006367914124 423.221220201238 425.758999538817 425.229919276253 428.462127668009 435.538166685863
"232" "3" "13" "pub" 1127.38 594.834279066833 308.68434587082 575.933582202667 192.741884059966 340.155822505783 156.524402590348 242.260871514638 335.201306954446 280.486269857897 40.4834665503635 608.738603466703 0 434.133524104251 454.739675028305 477.101345735767 493.682811667958 496.643102832407 496.025936633849 499.796271509732 508.050391745352
"306" "4" "13" "pub" 1114.64 404.887757155535 236.348105299101 595.45470039245 224.104913557235 343.114033618164 188.807992764339 286.157709261154 398.149542083147 332.682016615615 47.7776712476412 722.81892915718 0 513.105019488516 537.459553023527 563.888945933975 583.486680105367 586.985466011755 586.256033575059 590.712215009008 600.467809288663
"380" "5" "13" "pub" 939.96 164.762983553127 202.159109528851 581.722991691203 257.846883501941 339.384654170815 245.328497273312 358.952724516827 511.042600251139 427.002381200943 60.8880325640619 929.406530164814 0 655.242001733988 686.343068179774 720.093757916776 745.120327683555 749.58832428048 748.656829261338 754.347432806362 766.805457735212
"454" "6" "13" "pub" 405.3 309.497256984328 187.185654366496 596.286190672007 293.837027262425 367.65085110159 345.885326590241 486.954845339434 717.848793072028 600.946709942128 85.1512340560037 1310.38528188226 0 917.972500394726 961.544071897512 1008.82767851298 1043.88907989494 1050.1485962217 1048.84360232698 1056.81595078932 1074.2692341009
"528" "7" "13" "pub" 453.88 587.690715234306 260.92089288285 917.843813128845 438.724539974737 583.713206008515 582.310173387648 804.359739207075 1207.00205669598 1012.1048250951 143.130916768635 2208.55554794709 0 1543.8070327597 1617.08384495774 1696.60339962394 1755.56817036446 1766.0951581803 1763.90047505906 1777.30803097001 1806.66021909067
"602" "8" "13" "pub" 241.61 235.813777765728 247.463686553496 648.512510457718 318.417018824624 482.936734985202 506.566789396166 661.821942368178 1030.05207724353 867.234841314789 122.188949179481 1895.75835959706 0 1319.10825790249 1381.71974109442 1449.66534504558 1500.04788273237 1509.04268341927 1507.16743310154 1518.62353956117 1543.70356116741
"676" "9" "13" "pub" 203.15 274.308527844018 222.705131115669 197.15290850517 291.35481475103 417.562914924245 338.396667917312 375.244077211111 616.538095911605 524.449961145466 73.4073109747966 1152.5097241715 0 793.38856794903 831.04676217927 871.913207442044 902.216201290724 907.626198531826 906.498313723872 913.388683671777 928.473270025546
"84" "10" "13" "pub" 0 524.95763880965 262.136846442788 0 196.896488887077 282.753676656734 127.362194695663 100.56494698751 185.140749166526 162.091564867862 22.3237484921431 361.90648656583 0 241.803653431963 253.280865625808 265.735867079713 274.971410568168 276.620233289848 276.276484112924 278.37648491229 282.973864101003
"12" "1" "14" "pub" 0 130.63499982582 326.374468458213 313.558728885139 328.251126960783 95.7654861946405 213.989430904755 76.7929484747863 121.720706095141 170.194385648819 143.055916738076 20.7978819092498 310.045311407895 0 222.548010061298 233.111253000513 244.574420531424 253.074506431775 254.592027819255 254.275652552798 256.208423180508
"160" "2" "14" "pub" 466.75 506.829962300656 426.668117824862 317.664085882043 397.01150155593 120.964432151691 248.466335627649 97.2599130632194 152.969312186448 212.656610558891 178.41394149855 25.8711480870207 386.859371234345 0 277.050477116822 290.200680056872 304.471200978781 315.052975462308 316.942140970103 316.548284747818 318.954394891947
"234" "3" "14" "pub" 1687.63 1033.70001451194 589.967504245341 352.608229257367 576.9635146729 189.521022590802 346.307560634256 154.125693696446 239.167289283434 331.549848191862 277.60442510901 40.1024324798563 602.389988678248 0 429.934309787762 450.341144973307 472.486519443411 488.907598938561 491.839256292561 491.228059716234 494.961925526013
"308" "4" "14" "pub" 1159.95 1023.09315971295 419.285824454459 241.937761466452 545.363573472924 200.718492519129 317.620849640391 169.904607136478 257.974610149729 359.462131743208 300.497583248368 43.1825456904698 652.822270310896 0 463.6675903409 485.675575936738 509.558509175582 527.268010806358 530.429690323644 529.770538361777 533.797368794387
"382" "5" "14" "pub" 1099.76 606.896708115377 190.785962494924 131.637821627948 348.358026679782 140.145200708879 202.098223301937 125.744880995093 187.249699157167 263.69559976705 220.361403963967 31.5368312772104 479.206345678342 0 339.025041277938 355.11686736306 372.579619981125 385.528475252573 387.840235986308 387.358276440859 390.302619289215
"456" "6" "14" "pub" 471.42 837.202882688294 239.724247598402 214.482290743359 636.33036356393 290.412964872488 378.390258676375 300.033787957492 432.248050504406 624.196304452949 521.994761012756 74.2494374951115 1136.99229535697 0 799.579851712575 837.531915272323 878.717265759158 909.256731925918 914.708946599226 913.572260234027 920.516399844498
"530" "7" "14" "pub" 231.39 317.471433978274 294.356714638907 159.902688620313 525.217084653604 255.924087496899 329.081773983261 317.546783055845 442.873419321516 658.333240092079 551.563300366144 78.0823298024629 1203.13131702807 0 841.965312497396 881.929202265958 925.29777442131 957.456127485768 963.197362237222 962.000420507592 969.312666638648
"604" "8" "14" "pub" 1395.51 430.497505449604 487.977227841243 308.507401140852 898.582666215434 456.263077813973 637.629964056299 637.577777763993 852.502492274971 1302.2626366363 1094.45838811029 154.48415056964 2390.71533479814 0 1666.98102955892 1746.10429642364 1831.96838843427 1895.63771507351 1907.00460783603 1904.63481999897 1919.11210950604
"678" "9" "14" "pub" 233.05 292.719940516412 374.798927423014 264.880238947849 601.332749670492 361.735542757162 519.005584220635 497.252065629653 637.240907755584 991.439655782984 835.611321689645 117.697529595727 1827.8616101334 0 1270.57740135084 1330.88536707854 1396.33120777001 1444.86013890515 1453.52401498504 1451.7177563544 1462.752385156
"86" "10" "14" "pub" 0 119.713392900675 658.481005020635 379.330753428676 116.179392554222 358.039692894338 513.670018954442 319.951542226993 316.303513271605 538.539587125855 462.458958263194 64.385713093251 1021.67615537368 0 696.38243544107 729.43623287624 765.306014506038 791.903918118452 796.652445141254 795.662464693855 801.710362028467
"14" "1" "15" "pub" 275.8 77.498113278 188.660899338022 331.942583073591 303.591208736476 328.519792452934 96.6970494067047 212.446332563635 77.5831745484029 122.775243149028 171.464530681687 144.068180307716 20.9338923834895 312.269503276451 0 224.039242027235 234.673266302714 246.213245312857 254.770287911245 256.297977785073 255.97948257645
"162" "2" "15" "pub" 200.92 334.43586096745 316.744128219757 284.480839729284 218.048833911223 272.162462381928 83.3212691876288 170.699772822766 67.110525782376 105.444823834042 146.699130103688 123.079827554418 17.8443278594681 266.888937477379 0 191.101534724621 200.172170480012 210.015569696923 217.314576596158 218.617669200962 218.345998387315
"236" "3" "15" "pub" 582.35 1281.80747255854 919.656220440612 567.144696397114 365.898327145444 561.219205181398 182.626721527106 340.270212500174 148.792269717433 231.147720626154 320.912325712475 268.802216126008 38.8482346024002 583.246727056995 0 416.431335653829 436.1972520725 457.647105362161 473.552446972183 476.39202957774 475.800028891048
"310" "4" "15" "pub" 690.3 1057.49046622852 749.147779832337 361.86879633349 214.485754350809 410.074751808585 143.654804009427 242.399355661319 119.840441033954 183.537030404315 255.318983014005 213.58768629079 30.7587881474743 463.798124721468 0 330.062044142089 345.728441502041 362.729521433305 375.336040480051 377.586683885233 377.117466177405
"384" "5" "15" "pub" 1732.92 1199.49745157393 921.67031977504 341.063650282124 213.731825740583 519.75669910118 201.896476449295 303.013264446425 179.030766701296 268.042208479983 376.730545601972 314.912312020616 45.1253923386686 684.625447043264 0 484.924398135812 507.941338270439 532.919182889791 551.440575366835 554.747201857358 554.057831120548
"458" "6" "15" "pub" 742.27 772.003748667408 743.701631553035 241.866931593012 187.743094084816 542.917957047394 240.820150563927 322.265500569185 245.576309441709 355.073107864906 511.623901728333 427.887397499739 60.912936461717 931.833712013001 0 655.805826386904 686.933654774 720.713386408311 745.761491114815 750.233332347193 749.301035792352
"532" "7" "15" "pub" 220.83 186.956905453759 286.701820830393 115.399387131277 87.2278661375346 265.386842671615 124.047376539429 161.724442480045 137.989081202318 195.768881103832 286.379076213027 239.713795335488 34.0278664000804 522.479704974111 0 366.644088332424 384.046852689723 402.932227614509 416.93597559151 419.436066450486 418.914843541735
"606" "8" "15" "pub" 615.5 503.114801492102 380.409037364592 313.920962978514 191.021687542154 588.558224912997 290.09362389756 386.054809327724 370.050795102642 508.310159001318 762.251396575819 639.379128499641 90.4405333074214 1395.35498907549 0 975.39594794453 1021.69312380886 1071.93453983941 1109.18919487811 1115.84027305157 1114.45364572182
"680" "9" "15" "pub" 737.5 1240.31461376454 568.794485069523 712.078846647687 457.842613623682 1142.60710433219 642.11872074378 901.377948047483 866.443209490268 1134.17958141377 1745.46212636388 1469.03024379023 207.158981470426 3211.30264344102 0 2235.75437949649 2341.87447761164 2457.03536807783 2542.42864691493 2557.67391955117 2554.49556092487
"88" "10" "15" "pub" 0 92.34056601575 223.27367757669 738.653305833907 444.918788727281 342.38696010978 464.213807675143 666.008361581244 483.773426979601 535.971244122656 875.487984005111 745.559212575356 104.339047028854 1639.90021092083 0 1127.55266230158 1181.07195773527 1239.15077436601 1282.21696257454 1289.90557448386 1288.30264047478
"16" "1" "16" "pub" 245.27 333.18396977612 173.015022186057 279.124942143746 413.192035138644 365.867277295503 406.251041285897 120.494108896904 261.19922229314 96.7503474687462 152.890923937107 213.362691382728 179.220525044093 26.0303405746247 388.49460143384 0 278.618998610989 291.843651435331 306.194964922666 316.836648130757 318.73650915056
"164" "2" "16" "pub" 508.23 154.929359923615 302.505467628601 244.469738004112 182.605675209626 130.137772647347 177.359410049187 55.841754133065 109.565059080534 45.2196634616391 70.6731665215634 98.2277373378682 82.3495124769307 11.9215854649642 178.62131981294 0 127.728545796963 133.791182165423 140.370318588827 145.248832716641 146.119794447484
"238" "3" "16" "pub" 877.5 352.02330880092 693.92227418888 524.420516117008 346.057457225891 233.847980068534 343.875942152913 110.965502385829 209.952892056449 90.3879158800527 140.599894034907 195.356531098185 163.681423396511 23.6658910714872 355.127867679651 0 253.652605890685 265.692228700389 278.757554762735 288.445661784338 290.175280729585
"312" "4" "16" "pub" 1863.93 839.549478830425 1296.91659309682 933.187739480801 497.604896225975 310.773954552577 540.706578566851 185.067633991514 323.234607640639 153.960438177317 236.625472037892 329.333187643915 275.640678056418 39.7343815069871 598.425397132839 0 426.250398590117 446.482376903492 468.437997750473 484.718372497823 487.624909815789
"386" "5" "16" "pub" 1688.61 881.61989139989 852.607925958289 640.77187218108 267.677473567049 165.439490899518 364.944052103049 137.731472628564 214.44119668165 121.384868223311 182.474148986055 256.296473608477 214.318895242571 30.7427902514242 465.83049706308 0 330.265280900302 345.941324894482 362.95287329503 375.567154846157 377.819184092206
"460" "6" "16" "pub" 953.19 1162.82452401332 901.764613471633 747.038215193832 267.840840263005 179.991677559665 465.866791906533 191.31024178517 273.854901642218 181.169837956279 266.742701833558 379.446412020767 317.271416783493 45.3216065291422 690.323051349691 0 487.465749230969 510.603314614074 535.712061025586 554.330518862171 557.654474443342
"534" "7" "16" "pub" 815.22 682.624905168794 654.41635522815 664.403580135692 247.811581476133 184.093701997841 539.188338464764 244.274151053572 325.676952623768 261.423545864706 373.723950428658 543.336231935519 454.697680530527 64.6325648477747 990.698150681815 0 696.136900580405 729.179043701603 765.036178140165 791.624703697899 796.371556455439
"608" "8" "16" "pub" 681.54 358.945968063972 336.82630055306 298.00511524861 205.665159088383 134.515864882091 395.896450839144 197.039063425041 263.650136029487 245.053251862659 335.915722058253 503.264478060725 422.222396989971 59.7384267602968 921.476590340031 0 644.216085527667 674.793806779385 707.976565468071 732.582007070829 736.974819604525
"682" "9" "16" "pub" 0 552.474515869361 773.406927726245 428.039407694342 549.895344535918 345.843461554393 788.939887377488 469.269166391939 654.070470953112 606.052301137911 787.024831465517 1212.07938152693 1020.68238417736 143.908061182607 2231.91724583089 0 1553.11682836228 1626.83553007727 1706.83462058224 1766.15497330399 1776.74544321493
"90" "10" "16" "pub" 229.5 480.214078153583 760.078519962263 539.298873800778 1030.06953726938 633.998818542531 950.561507254175 757.496905308401 1070.614560999 894.787829967378 1093.57918869649 1721.62687538489 1455.93508730213 204.694351810691 3190.78527867522 0 2210.26006565514 2315.17007597575 2429.01778646532 2513.43732548977 2528.50875623678
"18" "1" "17" "pub" 0 378.43413959792 373.777864100903 252.276144749521 343.179803759641 461.037553161955 399.965391385135 452.721956499077 135.125514250323 289.906966468916 108.598600381358 171.408389282531 239.099881488089 200.797374059891 29.1539807987064 435.296156569773 0 312.085857913167 326.89901546116 342.974164694358 354.894094240419
"166" "2" "17" "pub" 0 252.0768604842 86.0712626141885 168.776141447318 132.425492594398 93.9302401059648 65.5464395478143 92.0788846386156 29.2854295057842 56.6117615554944 23.7726857849371 37.0812721975179 51.5320779949541 43.1915558782532 6.24948984066138 93.6953216298069 0 66.9677507783941 70.1463755630874 73.5958000092084 76.15359252334
"240" "3" "17" "pub" 934.48 920.88758148324 360.381129637059 662.244665309586 501.157622714833 324.384954066054 218.766904388771 326.634748771838 106.190306181081 199.073695107305 86.8042112740728 134.79382320265 187.37515533656 156.9764201964 22.6873281226579 340.611246522371 0 243.192802856809 254.735951038352 267.262505828447 276.551107034365
"314" "4" "17" "pub" 868.26 1098.22806400832 487.965030905658 770.270810458951 565.594922267204 320.446052370288 206.5376599664 341.998414497687 115.551279068901 205.779867706878 95.9381151994991 147.75749632835 205.704206703538 172.217156199507 24.8400888601816 373.845477196584 0 266.425687901009 279.071585142556 292.794836561907 302.970803682867
"388" "5" "17" "pub" 1157.25 1831.7157393806 949.870679324378 1150.91090519191 849.870096394977 407.149740668982 254.70462429141 492.702649077657 177.493321012415 292.405866106856 152.845636027763 231.94273757279 324.654718114281 271.607797652584 39.0446409129142 590.057988177738 0 419.187342864168 439.084073185409 460.675884933201 476.686490562539
"462" "6" "17" "pub" 610.96 1211.46606125077 934.854224331274 810.337264806121 654.157524196189 251.981511882152 164.679372553101 404.516562698345 162.963526038406 238.568790980668 153.197182192558 226.148940937273 321.367781792551 268.754001996555 38.4167425624331 584.67319858421 0 413.117411383517 432.726032362253 454.005189589141 469.783957877042
"536" "7" "17" "pub" 713.54 926.387753225722 892.203739909681 762.401873350534 688.498910853398 263.694410957101 184.489934184996 509.967995561729 223.533477381371 307.313107181795 231.971383613295 333.661702979713 482.839784106934 404.06546465828 57.5104849069853 880.103063024103 0 619.193116625503 648.583122473695 680.476979569564 704.126684092975
"610" "8" "17" "pub" 514.23 574.198591340863 466.88759682794 442.586308546667 418.123705432207 191.035306785161 134.442642290596 383.661941502379 180.715247329574 243.088489788964 203.831628814956 285.715185335357 420.771876884321 352.577699056078 50.02282023075 768.783631585235 0 539.038383080733 564.62384390995 592.389031696369 612.977274918632
"684" "9" "17" "pub" 233.05 450.11730225636 447.370293858974 523.134157457576 366.765120227761 371.494525318339 236.375205620121 575.067810599056 325.619841787469 447.40494069009 410.803105780426 541.906944191896 827.126638196084 695.770558229444 98.2073225781376 1520.58757037775 0 1059.61665775931 1109.91137023627 1164.49088888976 1204.9623027205
"92" "10" "17" "pub" 451.66 219.477906972 799.008178489944 1202.52172868182 778.986801559393 1323.265704684 819.001825771655 1394.23903615362 1013.01205744468 1426.10651441303 1228.42745093114 1529.83350797192 2391.85787938269 2020.06197207301 284.257101186573 4424.04634633242 0 3068.8864479829 3214.55116587447 3372.62563922915 3489.8398907477
"20" "1" "18" "pub" 222.41 0 227.831391452212 200.073733754589 151.991997248003 191.87546302299 244.907453500596 210.023408255645 240.466055812305 72.0488372537296 153.625539709067 57.9409122517701 91.3844786990576 127.443867347761 107.014973142775 15.5343167101161 232.000769285039 0 166.301364673311 174.194860174275 182.760833886393
