"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell" "step6.nomgmt" "step6.thin" "step6.finalfell" "step7.nomgmt" "step7.thin" "step7.finalfell" "step8.nomgmt" "step8.thin" "step8.finalfell" "step9.nomgmt" "step9.thin" "step9.finalfell" "step10.nomgmt" "step10.thin" "step10.finalfell" "step11.nomgmt" "step11.thin" "step11.finalfell" "step12.nomgmt" "step12.thin" "step12.finalfell" "step13.nomgmt" "step13.thin" "step13.finalfell" "step14.nomgmt" "step14.thin" "step14.finalfell" "step15.nomgmt" "step15.thin" "step15.finalfell" "step16.nomgmt" "step16.thin" "step16.finalfell" "step17.nomgmt" "step17.thin" "step17.finalfell" "step18.nomgmt" "step18.thin" "step18.finalfell" "step19.nomgmt" "step19.thin" "step19.finalfell" "step20.nomgmt" "step20.thin" "step20.finalfell"
"99" "10" "20" "priv" 1373.28590312091 577.22409687909 0 2439.64711112344 1025.44058540294 0 3121.2322062033 1311.92669878954 0 2866.36099373255 1204.79838333493 0 3285.35189285024 1380.91003116743 0 2940.64569428247 1236.02197566149 0 5380.86311271478 2261.70227452873 0 3309.25230190556 1390.95593056875 0 2961.72671409005 1244.88281999993 0 2325.77812493516 977.578794521886 0 1560.03795654238 655.720340910681 0 1601.65371236167 673.212413766117 0 771.976793196532 324.479852485059 0 1149.80158795948 483.288426460766 0 1229.59450025579 516.827248662986 0 1366.6328421723 574.427660180208 0 422.769879853628 177.700041580276 0 77.3554944665942 32.5143186357925 0 4753.25465401167 1997.90380041253 0 0 0 0 1906.99771438967 801.555619945914 0
"27" "1" "21" "priv" 182.5969998827 55.9130001173 0 308.97776827285 94.6120363685105 0 545.193033682382 166.943477580774 0 448.909476244962 137.460503809295 0 395.02588810204 120.960818315605 0 544.196356987651 166.638285358639 0 430.483538450604 131.818300143741 0 749.124939381283 229.389436028004 0 683.981771384546 209.441956265562 0 333.301455830746 102.060189110075 0 285.404215728261 87.3935823575603 0 225.423735454974 69.0269684333972 0 194.037913743358 59.4163206452602 0 94.8769817777722 29.0522664483944 0 117.467016482992 35.9695576083485 0 145.694582093404 44.6131162664861 0 83.7233491303879 25.6369142579305 0 25.0464795760539 7.66947877770984 0 5.12061519934229 1.56798281694331 0 258.799342132009 79.2469079792102 0 0 0 0
"175" "2" "21" "priv" 372.6124095967 114.0975904033 0 363.177366428367 111.208487241054 0 794.910803636882 243.409518697153 0 752.882168746112 230.539936671779 0 598.565833842152 183.286754762277 0 700.163452372961 214.396946389083 0 525.062550547014 160.779325340419 0 886.54140575631 271.467711714251 0 759.942044794572 232.701740264276 0 380.716716898783 116.579209134293 0 317.994066155661 97.3729155992924 0 250.793307000245 76.7953811548429 0 215.283745617519 65.9220036566744 0 104.816727810753 32.0959145995963 0 129.513540886836 39.6583220504693 0 160.101917748099 49.0247843698418 0 93.3760494032621 28.5926661697154 0 27.9628866402974 8.56251135015022 0 5.71897260118344 1.75120574777363 0 289.845154417227 88.7534415315697 0 0 0 0
"249" "3" "21" "priv" 600.2251471554 183.7948528446 0 572.389934921668 175.271436655454 0 815.972683388787 249.858873756629 0 905.770716649388 277.355916136618 0 676.316288585645 207.09470992028 0 684.7417626684 209.674673083311 0 469.908769925511 143.89069439719 0 751.653113046636 230.163587709238 0 581.584033599967 178.08676024132 0 306.877001867775 93.9687610007398 0 242.604486215105 74.2878835628001 0 190.859388779116 58.4430249897308 0 163.066640705206 49.9326117446343 0 78.6807921085645 24.0928336238904 0 96.7465835965203 29.624756942642 0 118.698057798744 36.3465145861537 0 71.6904548226031 21.9523234854927 0 21.5185126179729 6.58918054133282 0 4.4039085354704 1.34852017622697 0 224.657300195353 68.7922784067888 0 0 0 0
"323" "4" "21" "priv" 1595.4021465161 488.5278534839 0 1712.07531641843 524.254327449109 0 1812.59433524921 555.03424122254 0 2248.98550239378 688.661515468103 0 1636.36172326804 501.07007937593 0 1517.09104688088 464.548223337168 0 963.08792982469 294.907011439677 0 1457.42063315658 446.276554844754 0 1009.7943696021 309.208983402144 0 566.9608165298 173.608987121911 0 417.380367693986 127.805980179434 0 327.359969307972 100.240847407538 0 278.147146819101 85.1713963685803 0 132.579141459849 40.5970391449921 0 161.858294624299 49.5626042713084 0 196.446632517797 60.1538940621522 0 124.733631250489 38.1946666331873 0 37.5572900343044 11.5004121833466 0 7.69236950802874 2.35547932047637 0 395.941949514708 121.241325344236 0 0 0 0
"397" "5" "21" "priv" 1875.8165069917 574.3934930083 0 1973.81710962717 604.402242933942 0 1759.15121176611 538.66943034668 0 2297.55393005231 703.533646462113 0 1718.38472898559 526.186331730858 0 1607.99327440576 492.383380878237 0 995.882582551986 304.949057163134 0 1465.94047031611 448.885412911459 0 1003.91685245684 307.409229753159 0 575.662328093563 176.273475680857 0 404.983541372255 124.009949839252 0 317.391724429861 97.1884726292167 0 269.906801952874 82.648121595348 0 127.883663642146 39.1592375823122 0 155.244269036414 47.537324481888 0 187.132045031066 57.3016756162152 0 123.382199590812 37.7808449461136 0 37.2285716068256 11.399755362665 0 7.62464890556922 2.33474260489125 0 395.217003711242 121.019339797813 0 0 0 0
"471" "6" "21" "priv" 2549.0238016412 780.5361983588 0 2484.28819700095 760.713518510998 0 1882.43353730499 576.419692874239 0 2690.08160788128 823.72948818237 0 2113.28274572378 647.107994575197 0 2025.69734394774 620.288481752296 0 1222.6431918051 374.385389522993 0 1715.79590627504 525.393608714533 0 1178.22694135414 360.784696092818 0 698.9519800303 214.025981623611 0 449.023284380583 137.49535298154 0 351.207890760471 107.543315880884 0 300.371770485914 91.97679506893 0 140.691377409828 43.0810857060753 0 168.560127950574 51.614771655213 0 200.074928013675 61.2649138851336 0 143.956359392703 44.0808553523932 0 43.6305402663034 13.3601012316458 0 8.92851285988658 2.73399859199686 0 470.130574056032 143.958613006937 0 0 0 0
"545" "7" "21" "priv" 1628.5591464948 498.6808535052 0 2611.66306240857 799.716957061755 0 1855.39394881648 568.139904513526 0 2906.77681272566 890.083694558518 0 2310.33853161089 707.448417399771 0 2277.19455471964 697.299405176139 0 1385.99795790983 424.406228103268 0 1885.521070124 577.365125838538 0 1329.12420715361 406.990925361459 0 810.851145200345 248.290608311332 0 481.030127094636 147.296163518267 0 374.148769070014 114.568038808623 0 324.590747697665 99.3928844710089 0 150.647116419638 46.1296310643281 0 178.270367795745 54.5881427508545 0 207.803491473009 63.6314761500446 0 166.279865314593 50.9165327733312 0 50.6383572303024 15.50596381965 0 10.3226649477683 3.16090169502343 0 554.360128149761 169.75053221124 0 0 0 0
"619" "8" "21" "priv" 1579.3863432477 483.6236567523 0 1570.41237138795 480.875738166729 0 1235.46523594186 378.311625746935 0 2061.25585211807 631.176847239002 0 1568.25204212925 480.214224066429 0 1612.95460528111 493.902589266072 0 1035.63935840464 317.122973571074 0 1418.42751181202 434.336476969911 0 1027.52281178072 314.637607039168 0 653.215877280761 200.021136417816 0 375.756501717594 115.060342383 0 286.227482018183 87.6456746054863 0 256.839645277482 78.6468294974858 0 119.045337287814 36.4528549867385 0 142.524450345636 43.6423906965226 0 162.142502943773 49.6496316584522 0 148.210860699085 45.3836255632709 0 45.3890805606559 13.8985835930623 0 9.09350054164429 2.78451944543584 0 504.789561812319 154.571536481734 0 0 0 0
"693" "9" "21" "priv" 682.9071143154 209.1128856846 0 872.111736099804 267.049204719529 0 1062.21332341725 325.260183436635 0 1725.4695271698 528.355766726828 0 1254.75110128775 384.217147699869 0 1381.65774254093 423.077211402085 0 981.442840911272 300.52746602763 0 1440.3530189954 441.050283256452 0 1027.18972012661 314.535611093411 0 717.222275501468 219.62052607658 0 441.739444156941 135.264969352342 0 320.522574029786 98.1471696185446 0 304.952778372052 93.3795448109274 0 142.982868724411 43.7827629199581 0 184.052753188518 56.3587661200891 0 202.795991682042 62.0981303854393 0 211.057525042273 64.6278932842628 0 65.0084382461745 19.9062241856046 0 12.5415281925764 3.84033947848604 0 730.561685070317 223.705184692367 0 0 0 0
"101" "10" "21" "priv" 2117.117703558 648.282296442 0 2853.05855382095 873.63463450622 0 4113.35508971165 1259.54984890929 0 5646.40290028554 1728.98419047848 0 4667.71448263248 1429.30015598619 0 5368.44876684434 1643.87189670757 0 4507.32692736587 1380.18790659438 0 7772.62836120493 2380.05537194456 0 4994.76384557019 1529.44589266338 0 4191.45631486656 1283.46521342269 0 3108.83187932628 951.954946385212 0 2116.94641838608 648.229847235037 0 2144.08603597753 656.540265492451 0 1027.54727068602 314.645096596915 0 1487.57564346007 455.510316055065 0 1597.89463554159 489.291078176881 0 1765.77552314229 540.697859745803 0 545.91353116761 167.164101008333 0 100.83799990933 30.8775889219463 0 6141.14809781793 1880.48004367121 0 0 0 0
"29" "1" "22" "priv" 406.7126970306 119.1673029694 0 272.704769313127 79.902821090173 0 398.142164977262 116.656126905152 0 739.014039290408 216.531990669901 0 631.793632506824 185.116284219211 0 540.814245376148 158.459215803774 0 715.569017328041 209.662571407331 0 559.226991625338 163.854172309425 0 966.729265029954 283.252822093583 0 870.939237564284 255.1862303501 0 426.868018107292 125.072835967823 0 363.627441674288 106.543272010826 0 287.119678462724 84.1264065804905 0 247.003824338039 72.3724137072538 0 120.669002010924 35.3561608148392 0 149.338529688672 43.7563664531373 0 185.098424617857 54.2340581118746 0 106.692036289306 31.2608932687277 0 31.9245412310313 9.35392847288263 0 6.52729777000369 1.91250599405554 0 330.084531984231 96.7151596585585 0
"177" "2" "22" "priv" 217.31611915005 63.67388084995 0 61.4746162500174 18.0121355273112 0 59.4904771634809 17.4307804199221 0 115.431302434153 33.8215086220634 0 113.825780483949 33.351088785012 0 89.0133470549388 26.0810163396944 0 100.523399652714 29.4534754124674 0 73.909251007462 21.6554982702814 0 123.379070640752 36.1502141400403 0 103.638044852312 30.366070152815 0 52.4455907805622 15.3666203479411 0 43.3412429143035 12.6990356169052 0 34.1659538307199 10.0106650249909 0 29.3024101096917 8.58564094204446 0 14.2425635952025 4.17308803831798 0 17.5823833549984 5.15165919206991 0 21.7045908740987 6.35947088793737 0 12.7420469584957 3.73343488275494 0 3.81748264987757 1.11852694749818 0 0.780851429643067 0.228790395701277 0 39.6240308924323 11.6098880824271 0
"251" "3" "22" "priv" 747.61725648165 219.05274351835 0 757.479502319719 221.942393254698 0 748.391463976683 219.279587233325 0 1181.97052603628 346.31876704471 0 1252.08934950534 366.863665547269 0 954.349683315568 279.625589957573 0 1013.38095868644 296.921823707221 0 716.45749758183 209.922897176255 0 1167.8769825573 342.189342077324 0 939.797999360278 275.361929286845 0 486.183645672259 142.452385247846 0 392.265956993476 114.934390991256 0 308.904332288915 90.5093360084203 0 264.423352037753 77.4763559990271 0 128.031759140618 37.5134573929157 0 157.719555729175 46.2120170306945 0 194.068982931925 56.86244234532 0 115.675919296966 33.8931816532108 0 34.6910442094929 10.1645171292168 0 7.09788089663952 2.07968752740198 0 361.213151271694 105.835882057272 0
"325" "4" "22" "priv" 2044.22859523905 598.96140476095 0 987.347227752379 289.293909643329 0 1026.72898655687 300.83281171643 0 1149.54564068055 336.818237149418 0 1390.54655312998 407.431790548274 0 1022.47450386376 299.586243237576 0 973.105588560872 285.121092456391 0 630.540949657601 184.749246657542 0 967.973570590664 283.617405099775 0 695.102234730598 203.665779813646 0 382.990261940213 112.216601331051 0 287.480281482517 84.2320636933003 0 225.699619718332 66.1302564670835 0 192.161563619982 56.3035662229477 0 91.9338322485466 26.9367219678325 0 112.45755275921 32.9501964376731 0 136.924077864837 40.1189173336703 0 85.75248359477 25.1255794754488 0 25.7978593533124 7.55880341076947 0 5.28237345503983 1.54774169213332 0 271.260995402232 79.4797936206222 0
"399" "5" "22" "priv" 3808.2408970497 1115.8191029503 0 2130.28065578663 624.17476063915 0 2236.65008855364 655.341130692935 0 2106.88779515309 617.320624707838 0 2715.61798558463 795.679293024304 0 2018.48313570388 591.417954559091 0 1886.82846416684 552.84297953388 0 1177.33789800832 344.961401533914 0 1744.46435398069 511.13012627313 0 1201.19774227623 351.952364224373 0 685.073649891634 200.727392552603 0 486.867017298773 142.652613945529 0 381.618881028367 111.814785096147 0 324.594365985051 95.1065345043572 0 154.027259253307 45.1301697807681 0 187.209479990052 54.8525998416023 0 226.017387551715 66.2233628194328 0 147.863430432114 43.3241606201264 0 44.5957569297632 13.066609712455 0 9.13287494854458 2.67594320000531 0 472.758964611332 138.51893776284 0
"473" "6" "22" "priv" 1297.08310939935 380.04689060065 0 1657.56195139917 485.66761916969 0 1734.69076271562 508.266452431898 0 1413.10019614604 414.040034721571 0 1947.49140878293 570.617294309054 0 1496.7031945482 438.535812484297 0 1422.62491255004 416.830787933115 0 869.528745851872 254.772954604209 0 1244.22467309895 364.559306025378 0 855.335078655837 250.614193268884 0 500.733158393823 146.715409744515 0 333.463643650996 97.7052433876893 0 260.951193830706 76.4590095231543 0 222.830912378895 65.2897218116741 0 104.877646788249 30.729274991365 0 126.336905554494 37.0168632805091 0 150.883867431392 44.2091522459616 0 105.026208007143 30.7728036048325 0 31.7789622413728 9.31127365612064 0 6.5033585602719 1.90549177718997 0 340.557767240601 99.7838300196704 0
"547" "7" "22" "priv" 2527.5460169994 740.5739830006 0 2278.29304965238 667.54256772214 0 2652.29628200868 777.12595871813 0 1961.29988050241 574.663192912548 0 2931.73319087952 859.00130468929 0 2310.590383591 677.005724900824 0 2249.19779559047 659.017623747975 0 1366.98432598962 400.528030029438 0 1890.81516882219 554.011088729837 0 1316.77293430384 385.816032668106 0 793.757607987094 232.571921274805 0 489.959223579798 143.558634056101 0 381.780555049252 111.862155776162 0 329.338625823153 96.4966082680244 0 153.584157097055 45.0003403230552 0 183.069391155748 53.6395488991564 0 215.184569754358 63.0493343470128 0 164.191272343649 48.1082376802088 0 49.899545896757 14.6206261750095 0 10.1802350779846 2.98282096107422 0 542.499095892834 158.952879004963 0
"621" "8" "22" "priv" 1908.8458888893 559.2941111107 0 1877.5471637113 550.123547484155 0 2419.46583329098 708.906360890437 0 1846.07514737597 540.902209342828 0 2973.59245184916 871.2661178374 0 2307.41336058982 676.074853390577 0 2332.3196653444 683.372430245703 0 1469.22827872729 430.485629537974 0 2017.91205259005 591.250626528904 0 1440.15189862377 421.96621565602 0 905.696985509027 265.370291752918 0 532.521693673592 156.029488312248 0 407.689170163362 119.453410756304 0 362.14543976765 106.109043693148 0 168.171970703489 49.2745870244518 0 201.892139418005 59.1546364812791 0 231.486326465489 67.8257684124155 0 202.329679533254 59.2828362543764 0 61.8597789354475 18.1249886513033 0 12.4253645409544 3.64064655853551 0 684.26177732728 200.489512927611 0
"695" "9" "22" "priv" 297.3547154376 87.1252845624 0 757.426119336616 221.926751977287 0 814.715496239136 238.712607408196 0 773.116878636791 226.524163076069 0 1244.31664978617 364.586255303904 0 945.855591548254 277.136810987859 0 1008.24363168978 295.416580799552 0 698.029057607744 204.523342390583 0 1023.02166603955 299.746562404525 0 718.952168681245 210.653838769383 0 500.254572356013 146.575183467389 0 314.380442784388 92.1138428833526 0 228.777673518193 67.0321298838768 0 216.068766414443 63.3084050178969 0 101.481939702195 29.7343287846851 0 131.745312693643 38.6015329916797 0 145.737255496254 42.7011888402989 0 147.497398456068 43.2169128166906 0 45.3992246687488 13.3020267136376 0 8.74431357416628 2.56209425611738 0 508.517856304427 148.996335472212 0
"103" "10" "22" "priv" 1476.55703590905 432.63296409095 0 2538.20991902061 743.698518950117 0 3387.9215830441 992.665045057125 0 4752.43018151292 1392.46768398445 0 6704.59547203665 1964.45443119113 0 5426.33634343903 1589.92298930814 0 6199.36569448931 1816.42150669747 0 5084.10502471568 1489.64880671763 0 8596.65545216595 2518.83025111146 0 5593.04978206015 1638.77022470128 0 4595.55484383143 1346.50302384376 0 3347.49458453942 980.819886511244 0 2292.80902211088 671.795764881921 0 2308.88608574879 676.506363610177 0 1104.38548299621 323.586257345969 0 1583.2880508866 463.905278161599 0 1704.15220337128 499.318618296876 0 1874.36911066299 549.192374168873 0 579.322363031947 169.742139983357 0 107.370146901552 31.4595804829855 0 6516.47476865309 1909.33484181367 0
"31" "1" "23" "priv" 0 0 0 199.853356746053 94.9235836789218 0 125.636686839802 59.673176125504 0 180.420772574868 85.6937635763 0 335.386518626941 159.297250664245 0 288.23068014865 136.899822606874 0 245.888513114496 116.788725645312 0 323.629477987997 153.713054085923 0 252.458895901003 119.90943520152 0 435.987050507555 207.079100124234 0 392.040021173165 186.205747860435 0 192.312029066992 91.3417081445361 0 163.688414924869 77.74645972614 0 129.242540433068 61.3858346010345 0 111.176068090449 52.8048714032201 0 54.3057373040709 25.7933881279696 0 67.2037634451632 31.9195142217765 0 83.2873181755613 39.5586586332732 0 48.0303776438768 22.8128045765176 0 14.3721928935829 6.82630543212313 0 2.93857389014169 1.39572318973856 0
"179" "2" "23" "priv" 0 0 0 298.470050731691 141.763177249417 0 189.687197514965 90.0950019519126 0 243.421102077909 115.616788872194 0 439.739210111823 208.861249005651 0 396.863554894824 188.49676320444 0 329.198658160705 156.35822626994 0 413.449667559874 196.374605634024 0 316.603225378494 150.375821785268 0 541.202664210238 257.052957327576 0 477.691697238439 226.887396508213 0 236.357779588425 112.261949632573 0 199.45774012099 94.7356791652056 0 157.418393381083 74.7684115994 0 135.307416136493 64.2664453934157 0 66.0022814903092 31.3488509377706 0 81.6209077445122 38.7671700509918 0 101.042987140986 47.9920007409883 0 58.5696540735192 27.8186043507773 0 17.5320393250869 8.32712559365058 0 3.5850381984241 1.70277186713784 0
"253" "3" "23" "priv" 1582.00916425991 751.40083574009 0 821.887235937495 390.368633709182 0 613.680556026797 291.477504108959 0 612.717105698084 291.019897795074 0 913.244428833104 433.76020984126 0 987.088037452262 468.83342590348 0 748.298824120066 355.416627494812 0 781.992344301078 371.419909773447 0 546.342410143018 259.49416277482 0 883.753611494459 419.753069240856 0 701.735825352627 333.300778245111 0 365.678713489574 173.685018478998 0 292.577592072499 138.964458720405 0 230.323569352328 109.3959038998 0 197.042198845399 93.588378773875 0 95.2802055710716 45.2548744425785 0 117.282589325431 55.7052624142779 0 144.14693216568 68.4649164781118 0 86.3938593757559 41.0341606131743 0 25.9186443773812 12.3104792857033 0 5.30347889006841 2.5189730630869 0
"327" "4" "23" "priv" 873.02341235968 414.65658764032 0 1478.55419579395 702.263225463883 0 831.103819340525 394.746199040761 0 858.20095733991 407.616422930032 0 990.673482712777 470.536391111341 0 1178.75871035112 559.870511564386 0 876.350056537276 416.236631088693 0 852.76700460225 405.035479203097 0 560.377159949934 266.160194156031 0 867.878158605177 412.212766164079 0 639.194879689089 303.595944732631 0 347.978207814785 165.277877068234 0 264.030312300816 125.405466545677 0 207.421691439712 98.5182866316296 0 176.868851390315 84.0067211704458 0 84.8047130254424 40.2793698555004 0 103.840744581641 49.3208408808557 0 126.65630349343 60.1574595436911 0 78.7630796125001 37.4097983648423 0 23.6842237644037 11.2492050820411 0 4.84857468369345 2.30290895386808 0
"401" "5" "23" "priv" 1610.4098156203 764.8901843797 0 2073.08967366381 984.647465101041 0 1185.68357025012 563.159585757533 0 1241.45654430254 589.649861706285 0 1207.0629286881 573.314057780076 0 1538.24142718835 730.612641235915 0 1143.86449702007 543.296940657349 0 1076.32200177073 511.216540287441 0 677.21113572474 321.652380309767 0 1010.11724151754 479.77151878689 0 704.044118771023 334.397139532327 0 398.495820983026 189.272034378927 0 286.055634438179 135.866749473328 0 224.294379442257 106.532242652059 0 190.903580947659 90.6727429337953 0 90.7461796236397 43.1013654976658 0 110.423187764617 52.4472787173984 0 133.532637031173 63.423485356825 0 86.7014463279556 41.1802540102083 0 26.1376763297774 12.4145120535295 0 5.35217674905811 2.54210289872267 0
"475" "6" "23" "priv" 2777.73150304606 1319.32849695394 0 2332.69191784133 1107.94974908386 0 1774.086044106 842.630855959488 0 1883.2702031222 894.489637936094 0 1633.44433324685 775.830801024963 0 2194.19760324127 1042.16963472882 0 1663.24892623281 789.986974443225 0 1572.57473379347 746.91980042287 0 970.377248718276 460.896366558778 0 1407.3069979767 668.423216699419 0 969.751727690259 460.599265231021 0 562.294009046743 267.070632632539 0 383.622326210988 182.207627512919 0 300.313662277663 142.638830366807 0 256.213209530462 121.692607172035 0 120.978206513837 57.4605555609155 0 146.244357408528 69.4611225153348 0 175.352897487977 83.2866943495564 0 119.447949513918 56.7337352525302 0 36.1025085841062 17.147470277204 0 7.38809926734683 3.50909722233639 0
"549" "7" "23" "priv" 1407.38821022835 668.46178977165 0 1587.67033116536 754.08969851037 0 1610.02390927175 764.706891918844 0 1828.12584555138 868.297933550835 0 1400.88231101662 665.371707732065 0 2056.38831744643 976.71488588264 0 1604.68347886634 762.170368135988 0 1557.75578036951 739.881298852139 0 952.8168726328 452.555781962538 0 1330.78331069857 632.077053937716 0 925.95308531857 439.79639175477 0 556.327672337024 264.236824528724 0 349.406958594362 165.956485355778 0 272.020633000993 129.200598576251 0 234.774326930152 111.509863186008 0 109.750622400547 52.1278329214646 0 131.391843795472 62.4066809900788 0 154.753885381453 73.502860436367 0 116.84460577163 55.4972350426282 0 35.4944860264442 16.8586801309157 0 7.23157246258381 3.4347522851693 0
"623" "8" "23" "priv" 874.71158667067 415.45841332933 0 1526.37833682874 724.978074627798 0 1450.2447104057 688.817177577018 0 1734.7116871635 823.92936839436 0 1307.74079652474 621.132639203008 0 2003.41356231393 951.553669260792 0 1567.51433251048 744.51628100015 0 1548.57908805126 735.522680436366 0 956.979797266431 454.533030337263 0 1323.95327206905 628.833016639892 0 930.220753877189 441.823389950516 0 571.712193731381 271.543951752977 0 347.639706944426 165.117100605851 0 268.57667196007 127.564833586471 0 234.812336831354 111.527916603254 0 109.394555269295 51.9587130794011 0 131.192829592943 62.3121559762655 0 152.556400689074 72.4591295454958 0 123.560085269573 58.6868606283374 0 37.6562914798567 17.8854645902596 0 7.61699174242916 3.61781340486997 0
"697" "9" "23" "priv" 886.16269675606 420.89730324394 0 1148.99268833186 545.732658050501 0 1258.2898892291 597.645131096547 0 1586.82150323807 753.686533959635 0 1288.53490538352 612.01049062089 0 2056.41821937326 976.729088286337 0 1595.64667872203 757.878193770472 0 1639.02214222908 778.480071601602 0 1070.3235160838 508.367462507007 0 1516.83669761558 720.446118782617 0 1069.21225153246 507.839649437733 0 704.861519626316 334.785377286999 0 431.89899454603 205.137411836051 0 322.562245412677 153.206154715717 0 294.880499870565 140.058262020153 0 137.837526034344 65.4681620046144 0 172.862383474455 82.1037844439377 0 194.772564382519 92.5103791827471 0 182.496106541964 86.6794770048598 0 55.9898288929854 26.5932746621068 0 10.9817431703204 5.21595650801558 0
"105" "10" "23" "priv" 1535.89285235889 729.49714764111 0 1446.50500396007 687.040943524678 0 2636.82121604234 1252.40087743632 0 3399.78242736675 1614.78164284398 0 4543.46439815582 2157.99188971622 0 6503.53183106438 3088.95761385185 0 5226.24668694361 2482.29037926618 0 5926.62020934396 2814.94410969387 0 4781.81482379445 2271.20027881406 0 7989.55420588642 3794.76797171543 0 5230.62839414497 2484.37154195945 0 4242.56284794337 2015.07383246787 0 3059.84975700803 1453.32512389746 0 2103.99748619036 999.327630480622 0 2110.01700465296 1002.18669811799 0 1008.12268732228 478.82417301728 0 1436.89640065512 682.477182001203 0 1548.98636606831 735.716123716785 0 1695.89645828186 805.493447743575 0 524.045639994325 248.903951224516 0 97.3267416869741 46.2269098660147 0
"33" "1" "24" "priv" 165.965968 55.204032 0 0 0 0 218.386469535243 72.6402755810188 0 137.77587375592 45.8273695222251 0 190.967457531687 63.5200924838875 0 351.960121153297 117.069891044594 0 306.977266917571 102.107577055738 0 259.656141972216 86.3675013809502 0 337.038226757361 112.106531714602 0 261.511474884665 86.9846270405282 0 450.299585741805 149.779819564438 0 402.781284948384 133.974158746158 0 198.063420938542 65.8803702908583 0 168.174922389125 55.9387801550182 0 132.769165793187 44.1620252958148 0 114.184558412845 37.9803648452108 0 55.7537076452708 18.5449432679366 0 68.9819946450238 22.9449705002638 0 85.4645455689246 28.4274394642905 0 49.3572030953382 16.417321285443 0 14.7706854593901 4.91306382018095 0
"181" "2" "24" "priv" 377.030976 125.409024 0 402.750847956688 133.964034714805 0 478.410769627929 159.130234673682 0 326.792216948383 108.698477279206 0 381.944104697763 127.04324164787 0 644.175749671501 214.267413536789 0 617.502215166676 205.395193104481 0 496.781864097465 165.240875904487 0 589.20920682934 195.984299073299 0 439.543937492509 146.202247865312 0 740.222066000689 246.2145891175 0 636.082609333375 211.575452145003 0 318.81465023341 106.044958286593 0 265.48175977355 88.3052335280893 0 209.397046239146 69.6501902202704 0 179.78042527838 59.7990327151967 0 87.5106894026632 29.1080331488603 0 108.097824527623 35.9557795870133 0 133.588509124299 44.4345574059501 0 78.0662462197368 25.9665978897206 0 23.3809327050786 7.77702665669993 0
"255" "3" "24" "priv" 1366.343328 454.476672 0 1313.63724704878 436.945438250766 0 1027.47355720227 341.760927342334 0 685.256663568704 227.931853980209 0 703.55205797472 234.017315658969 0 986.039142781258 327.97890463513 0 1078.55750590015 358.752603241841 0 818.987213851199 272.413657485687 0 853.465021039905 283.881755399201 0 592.516783301614 197.084473763437 0 954.100578324966 317.355416244552 0 754.185217722117 250.859048965139 0 394.397657101485 131.185574643564 0 313.830401883194 104.387084634922 0 247.022622821915 82.1653073778651 0 211.305342721006 70.2849327600787 0 102.102692232088 33.9616630878586 0 125.611357056504 41.7811763343596 0 154.273275719559 51.3147782777212 0 92.8183384600154 30.8734771849945 0 27.8526623242692 9.26442499485287 0
"329" "4" "24" "priv" 1111.522496 369.717504 0 1023.87989332161 340.565593514225 0 1283.73542578329 426.999416678451 0 751.872766392137 250.089875388429 0 776.120581721835 258.155246798734 0 887.140674148974 295.083038736119 0 1058.3916976787 352.044999654324 0 789.415147158464 262.577319737144 0 770.26469624836 256.207446939753 0 505.872846576672 168.264742144906 0 782.367055433643 260.232965133579 0 577.173054106637 191.980802645278 0 314.374354975114 104.56801572733 0 237.944704131517 79.1457864488627 0 186.926550358552 62.175995428431 0 159.434935566736 53.031663003008 0 76.4296281303625 25.4222217235321 0 93.5559851950134 31.1188351608147 0 114.074888729284 37.9438862297832 0 71.0971786879664 23.6485285188118 0 21.3817024424566 7.11203748619024 0
"403" "5" "24" "priv" 2108.256304 701.253696 0 1100.59044947038 366.08125824601 0 1425.35005923721 474.103644437111 0 849.522764612528 282.570471811416 0 887.740548958983 295.282570655866 0 898.094700074028 298.726595333792 0 1126.37130173297 374.65655238879 0 840.340204564894 279.516144801969 0 800.865413026276 266.385936955435 0 510.211538847058 169.707889254032 0 768.224953164781 255.528982289351 0 545.99002524943 181.608622471026 0 305.583837824077 101.644091045962 0 222.366043701306 73.9639718921189 0 174.446443189561 58.0248297176365 0 148.640346992998 49.4411388718714 0 70.8294241140235 23.5594672959225 0 86.3194319494428 28.7117939959767 0 104.61552574606 34.7974883078578 0 67.2557231043697 22.3707735698969 0 20.2634103190249 6.74006825110425 0
"477" "6" "24" "priv" 2302.917568 766.002432 0 2572.43652479193 855.650528502219 0 2617.54646030464 870.655112596001 0 1821.93186592542 606.015716597796 0 1939.53077199228 645.131770641354 0 1732.05529006486 576.120736140976 0 2302.05989273219 765.717149821368 0 1738.38397903038 578.225801127376 0 1645.85870302358 547.449803137909 0 1021.87295450762 339.898040305307 0 1491.23749579757 496.019294977443 0 1033.22019252762 343.672388132854 0 596.091063493065 198.273360138418 0 410.825685325972 136.649908125483 0 321.61983238939 106.978025272377 0 274.478918161778 91.2978917553035 0 129.803169130528 43.1754677704956 0 157.157368116383 52.2740925930827 0 188.719262824799 62.7722921122997 0 127.610629654652 42.4461795866219 0 38.554479086035 12.824091124566 0
